num_timesteps,env_index,date,year,doy,operation_year,n_kg,p_kg,k_kg,cost_n,cost_p,cost_k,cost_total,reward,planner_applied,window_compliant,crop_name,action_raw
24,0,2005-06-11,2005,162,1,105.0,24.0,24.0,2136.52173,2393.4961919999996,1151.861232,5681.879153999999,-0.1557486653327942,False,,,"[1, 1, 5, 0, 7, 3, 4]"
25,0,2005-06-18,2005,169,1,45.0,16.0,30.0,915.6521700000001,1595.664128,1439.8265399999998,3951.1428379999998,-0.10531604290008545,False,,,"[0, 12, 1, 4, 3, 2, 5]"
26,0,2005-06-25,2005,176,1,90.0,8.0,18.0,1831.3043400000001,797.832064,863.8959239999999,3493.032328,-0.0908614918589592,False,,,"[0, 1, 7, 9, 6, 1, 3]"
27,0,2005-07-02,2005,183,1,120.0,32.0,6.0,2441.73912,3191.328256,287.965308,5921.032684,-0.1502380222082138,False,,,"[0, 13, 3, 8, 8, 4, 1]"
28,0,2005-07-09,2005,190,1,30.0,24.0,0.0,610.43478,2393.4961919999996,0.0,3003.9309719999997,-0.07461369782686234,False,,,"[0, 8, 3, 3, 2, 3, 0]"
29,0,2005-07-16,2005,197,1,135.0,24.0,30.0,2746.95651,2393.4961919999996,1439.8265399999998,6580.279242,-0.15976233780384064,False,,,"[0, 9, 4, 9, 9, 3, 5]"
30,0,2005-07-23,2005,204,1,135.0,48.0,18.0,2746.95651,4786.992383999999,863.8959239999999,8397.844818,-0.19864113628864288,False,,,"[1, 6, 2, 0, 9, 6, 3]"
31,0,2005-07-30,2005,211,1,150.0,48.0,18.0,3052.1739000000002,4786.992383999999,863.8959239999999,8703.062208,-0.19997408986091614,False,,,"[1, 2, 5, 5, 10, 6, 3]"
32,0,2005-08-06,2005,218,1,150.0,56.0,6.0,3052.1739000000002,5584.824447999999,287.965308,8924.963656,-0.19872134923934937,False,,,"[1, 10, 1, 8, 10, 7, 1]"
33,0,2005-08-13,2005,225,1,150.0,64.0,60.0,3052.1739000000002,6382.656512,2879.6530799999996,12314.483492,-0.26421087980270386,False,,,"[0, 10, 4, 5, 10, 8, 10]"
34,0,2005-08-20,2005,232,1,15.0,72.0,60.0,305.21739,7180.488576,2879.6530799999996,10365.359046,-0.21386036276817322,False,,,"[0, 8, 9, 3, 1, 9, 10]"
35,0,2005-08-27,2005,239,1,30.0,32.0,42.0,610.43478,3191.328256,2015.757156,5817.520192,-0.11582949012517929,False,,,"[1, 13, 0, 2, 2, 4, 7]"
36,0,2005-09-03,2005,246,1,120.0,48.0,48.0,2441.73912,4786.992383999999,2303.722464,9532.453968,-0.18303780257701874,False,,,"[1, 4, 2, 5, 8, 6, 8]"
37,0,2005-09-10,2005,253,1,15.0,24.0,54.0,305.21739,2393.4961919999996,2591.6877719999998,5290.401354,-0.09832502901554108,False,,,"[1, 2, 5, 1, 1, 3, 9]"
38,0,2005-09-17,2005,260,1,120.0,64.0,60.0,2441.73912,6382.656512,2879.6530799999996,11704.048712,-0.2100345641374588,False,,,"[1, 8, 8, 3, 8, 8, 10]"
39,0,2005-09-24,2005,267,1,15.0,0.0,54.0,305.21739,0.0,2591.6877719999998,2896.905162,-0.050470925867557526,False,,,"[1, 13, 7, 6, 1, 0, 9]"
40,0,2005-10-01,2005,274,1,90.0,32.0,54.0,1831.3043400000001,3191.328256,2591.6877719999998,7614.320367999999,0.5726993680000305,False,,,"[1, 8, 7, 7, 6, 4, 9]"
41,0,2005-10-08,2005,281,1,120.0,48.0,24.0,2441.73912,4786.992383999999,1151.861232,8380.592735999999,-0.1446395069360733,False,,,"[1, 2, 8, 9, 8, 6, 4]"
42,0,2005-10-15,2005,288,1,45.0,64.0,12.0,915.6521700000001,6382.656512,575.930616,7874.2392979999995,-0.13486294448375702,False,,,"[1, 11, 1, 8, 3, 8, 2]"
43,0,2005-10-22,2005,295,1,0.0,16.0,18.0,0.0,1595.664128,863.8959239999999,2459.560052,-0.041847389191389084,False,,,"[1, 0, 9, 3, 0, 2, 3]"
44,0,2005-10-29,2005,302,1,0.0,80.0,42.0,0.0,7978.32064,2015.757156,9994.077796,-0.1684553623199463,False,,,"[0, 3, 8, 8, 0, 10, 7]"
45,0,2005-11-05,2005,309,1,15.0,8.0,60.0,305.21739,797.832064,2879.6530799999996,3982.7025339999996,-0.06653609871864319,False,,,"[1, 10, 0, 4, 1, 1, 10]"
46,0,2005-11-12,2005,316,1,105.0,40.0,36.0,2136.52173,3989.16032,1727.7918479999998,7853.473897999999,-0.12985320389270782,False,,,"[1, 3, 1, 9, 7, 5, 6]"
47,0,2005-11-19,2005,323,1,0.0,24.0,54.0,0.0,2393.4961919999996,2591.6877719999998,4985.183964,-0.08158835023641586,False,,,"[1, 3, 4, 7, 0, 3, 9]"
48,0,2005-11-26,2005,330,1,120.0,80.0,60.0,2441.73912,7978.32064,2879.6530799999996,13299.71284,-0.21460403501987457,False,,,"[1, 4, 8, 7, 8, 10, 10]"
49,0,2005-12-03,2005,337,1,150.0,48.0,42.0,3052.1739000000002,4786.992383999999,2015.757156,9854.923439999999,-0.1564873456954956,False,,,"[1, 2, 2, 9, 10, 6, 7]"
50,0,2005-12-10,2005,344,1,75.0,40.0,30.0,1526.0869500000001,3989.16032,1439.8265399999998,6955.07381,-0.10866162925958633,False,,,"[0, 1, 5, 1, 5, 5, 5]"
51,0,2005-12-17,2005,351,1,15.0,24.0,48.0,305.21739,2393.4961919999996,2303.722464,5002.436045999999,-0.07695874571800232,False,,,"[0, 12, 2, 3, 1, 3, 8]"
52,0,2005-12-24,2005,358,1,135.0,48.0,0.0,2746.95651,4786.992383999999,0.0,7533.948893999999,-0.11408174782991409,False,,,"[1, 1, 2, 0, 9, 6, 0]"
53,0,2005-12-31,2005,365,1,120.0,0.0,42.0,2441.73912,0.0,2015.757156,4457.496276,-0.07485441118478775,False,,,"[1, 11, 3, 8, 8, 0, 7]"
54,0,2006-01-07,2006,7,2,135.0,72.0,60.0,2981.739195,7740.0072,3382.725,14104.471395,-0.2065599411725998,True,True,CornRM.100,"[0, 11, 6, 9, 9, 9, 10]"
55,0,2006-01-14,2006,14,2,105.0,80.0,42.0,2319.130485,8600.008,2367.9075,13287.045984999999,-0.19055896997451782,False,,,"[0, 0, 6, 4, 7, 10, 7]"
56,0,2006-01-21,2006,21,2,45.0,64.0,6.0,993.9130650000001,6880.0064,338.2725,8212.191965,-0.11534734815359116,False,,,"[0, 0, 4, 5, 3, 8, 1]"
57,0,2006-01-28,2006,28,2,105.0,16.0,36.0,2319.130485,1720.0016,2029.6349999999998,6068.7670849999995,-0.0835714265704155,False,,,"[1, 5, 6, 3, 7, 2, 6]"
58,0,2006-02-04,2006,35,2,90.0,72.0,48.0,1987.8261300000001,7740.0072,2706.18,12434.01333,-0.1675892025232315,False,,,"[0, 8, 9, 5, 6, 9, 8]"
59,0,2006-02-11,2006,42,2,120.0,72.0,36.0,2650.4348400000003,7740.0072,2029.6349999999998,12420.07704,-0.16361652314662933,False,,,"[0, 10, 5, 0, 8, 9, 6]"
60,0,2006-02-18,2006,49,2,45.0,72.0,42.0,993.9130650000001,7740.0072,2367.9075,11101.827765,-0.14285852015018463,False,,,"[1, 9, 4, 0, 3, 9, 7]"
61,0,2006-02-25,2006,56,2,0.0,48.0,48.0,0.0,5160.004800000001,2706.18,7866.184800000001,-0.09895872324705124,False,,,"[0, 2, 3, 2, 0, 6, 8]"
62,0,2006-03-04,2006,63,2,135.0,0.0,30.0,2981.739195,0.0,1691.3625,4673.101695,-0.05758829042315483,False,,,"[1, 1, 8, 6, 9, 0, 5]"
63,0,2006-03-11,2006,70,2,0.0,16.0,6.0,0.0,1720.0016,338.2725,2058.2741,-0.024912046268582344,False,,,"[1, 4, 7, 8, 0, 2, 1]"
64,0,2006-03-18,2006,77,2,30.0,64.0,36.0,662.6087100000001,6880.0064,2029.6349999999998,9572.25011,-0.11376449465751648,False,,,"[1, 8, 3, 6, 2, 8, 6]"
65,0,2006-03-25,2006,84,2,120.0,48.0,48.0,2650.4348400000003,5160.004800000001,2706.18,10516.61964,-0.12267737090587616,False,,,"[1, 13, 8, 2, 8, 6, 8]"
66,0,2006-04-01,2006,91,2,120.0,8.0,18.0,2650.4348400000003,860.0008,1014.8174999999999,4525.253140000001,-0.051891498267650604,False,,,"[1, 10, 7, 1, 8, 1, 3]"
67,0,2006-04-08,2006,98,2,135.0,56.0,12.0,2981.739195,6020.0056,676.545,9678.289795,-0.10907971113920212,False,,,"[1, 6, 1, 3, 9, 7, 2]"
68,0,2006-04-15,2006,105,2,0.0,24.0,48.0,0.0,2580.0024000000003,2706.18,5286.1824,-0.058625541627407074,False,,,"[0, 3, 4, 2, 0, 3, 8]"
69,0,2006-04-22,2006,112,2,30.0,32.0,54.0,662.6087100000001,3440.0032,3044.4525,7147.064410000001,-0.07803761214017868,False,,,"[1, 10, 7, 2, 2, 4, 9]"
70,0,2006-04-29,2006,119,2,105.0,0.0,48.0,2319.130485,0.0,2706.18,5025.310485,-0.05407959595322609,False,,,"[0, 11, 9, 0, 7, 0, 8]"
71,0,2006-05-06,2006,126,2,135.0,40.0,12.0,2981.739195,4300.004,676.545,7958.288195,-0.08442609012126923,False,,,"[0, 0, 8, 9, 9, 5, 2]"
72,0,2006-05-13,2006,133,2,90.0,16.0,24.0,1987.8261300000001,1720.0016,1353.09,5060.91773,-0.05297582224011421,False,,,"[0, 11, 5, 6, 6, 2, 4]"
73,0,2006-05-20,2006,140,2,120.0,24.0,6.0,2650.4348400000003,2580.0024000000003,338.2725,5568.709740000001,-0.057558346539735794,False,,,"[0, 13, 7, 3, 8, 3, 1]"
74,0,2006-05-27,2006,147,2,105.0,40.0,0.0,2319.130485,4300.004,0.0,6619.1344850000005,-0.06758392602205276,False,,,"[1, 4, 6, 8, 7, 5, 0]"
75,0,2006-06-03,2006,154,2,15.0,16.0,54.0,331.30435500000004,1720.0016,3044.4525,5095.758455,-0.05143484100699425,False,,,"[1, 0, 1, 3, 1, 2, 9]"
76,0,2006-06-10,2006,161,2,120.0,48.0,30.0,2650.4348400000003,5160.004800000001,1691.3625,9501.80214,-0.09478558599948883,False,,,"[1, 6, 2, 2, 8, 6, 5]"
77,0,2006-06-17,2006,168,2,120.0,48.0,18.0,2650.4348400000003,5160.004800000001,1014.8174999999999,8825.25714,-0.08699902892112732,False,,,"[0, 4, 6, 4, 8, 6, 3]"
78,0,2006-06-24,2006,175,2,0.0,64.0,0.0,0.0,6880.0064,0.0,6880.0064,-0.06704654544591904,False,,,"[1, 12, 9, 3, 0, 8, 0]"
79,0,2006-07-01,2006,182,2,150.0,40.0,18.0,3313.0435500000003,4300.004,1014.8174999999999,8627.86505,-0.08311531692743301,False,,,"[0, 9, 3, 6, 10, 5, 3]"
80,0,2006-07-08,2006,189,2,75.0,16.0,60.0,1656.5217750000002,1720.0016,3382.725,6759.248375,-0.06439092755317688,False,,,"[1, 2, 7, 8, 5, 2, 10]"
81,0,2006-07-15,2006,196,2,90.0,40.0,42.0,1987.8261300000001,4300.004,2367.9075,8655.73763,-0.08154002577066422,False,,,"[1, 8, 3, 1, 6, 5, 7]"
82,0,2006-07-22,2006,203,2,0.0,24.0,30.0,0.0,2580.0024000000003,1691.3625,4271.3649000000005,-0.03982256352901459,False,,,"[1, 9, 8, 0, 0, 3, 5]"
83,0,2006-07-29,2006,210,2,15.0,72.0,54.0,331.30435500000004,7740.0072,3044.4525,11115.764055,-0.10251422226428986,False,,,"[1, 2, 8, 1, 1, 9, 9]"
84,0,2006-08-05,2006,217,2,120.0,16.0,12.0,2650.4348400000003,1720.0016,676.545,5046.9814400000005,-0.04607251286506653,False,,,"[0, 1, 1, 4, 8, 2, 2]"
85,0,2006-08-12,2006,224,2,0.0,48.0,36.0,0.0,5160.004800000001,2029.6349999999998,7189.639800000001,-0.06498043984174728,False,,,"[1, 8, 6, 7, 0, 6, 6]"
86,0,2006-08-19,2006,231,2,75.0,48.0,18.0,1656.5217750000002,5160.004800000001,1014.8174999999999,7831.344075000001,-0.07008526474237442,False,,,"[0, 8, 7, 2, 5, 6, 3]"
87,0,2006-08-26,2006,238,2,15.0,40.0,42.0,331.30435500000004,4300.004,2367.9075,6999.215855,-0.062039028853178024,False,,,"[1, 5, 6, 8, 1, 5, 7]"
88,0,2006-09-02,2006,245,2,75.0,72.0,0.0,1656.5217750000002,7740.0072,0.0,9396.528975000001,-0.08247946947813034,False,,,"[0, 5, 8, 2, 5, 9, 0]"
89,0,2006-09-09,2006,252,2,0.0,56.0,18.0,0.0,6020.0056,1014.8174999999999,7034.8231000000005,-0.06116538867354393,False,,,"[0, 2, 7, 2, 0, 7, 3]"
90,0,2006-09-16,2006,259,2,15.0,56.0,42.0,331.30435500000004,6020.0056,2367.9075,8719.217455,-0.075092613697052,False,,,"[1, 2, 7, 8, 1, 7, 7]"
91,0,2006-09-23,2006,266,2,105.0,32.0,42.0,2319.130485,3440.0032,2367.9075,8127.041185,-0.06933577358722687,False,,,"[0, 2, 7, 0, 7, 4, 7]"
92,0,2006-09-30,2006,273,2,150.0,24.0,60.0,3313.0435500000003,2580.0024000000003,3382.725,9275.77095,-0.07838718593120575,False,,,"[1, 9, 3, 0, 10, 3, 10]"
93,0,2006-10-07,2006,280,2,75.0,64.0,0.0,1656.5217750000002,6880.0064,0.0,8536.528175,-0.07146064937114716,False,,,"[1, 6, 7, 1, 5, 8, 0]"
94,0,2006-10-14,2006,287,2,135.0,64.0,18.0,2981.739195,6880.0064,1014.8174999999999,10876.563095,-0.0901661142706871,False,,,"[0, 13, 1, 7, 9, 8, 3]"
95,0,2006-10-21,2006,294,2,15.0,56.0,0.0,331.30435500000004,6020.0056,0.0,6351.309955000001,-0.05216192081570625,False,,,"[1, 7, 3, 1, 1, 7, 0]"
96,0,2006-10-28,2006,301,2,75.0,56.0,60.0,1656.5217750000002,6020.0056,3382.725,11059.252375,-0.08995600789785385,False,,,"[1, 10, 6, 5, 5, 7, 10]"
97,0,2006-11-04,2006,308,2,0.0,16.0,54.0,0.0,1720.0016,3044.4525,4764.4541,-0.038406018167734146,False,,,"[1, 2, 5, 4, 0, 2, 9]"
98,0,2006-11-11,2006,315,2,90.0,16.0,24.0,1987.8261300000001,1720.0016,1353.09,5060.91773,0.6832530498504639,False,,,"[1, 3, 7, 4, 6, 2, 4]"
99,0,2006-11-18,2006,322,2,45.0,56.0,24.0,993.9130650000001,6020.0056,1353.09,8367.008665,-0.0675356388092041,False,,,"[1, 11, 1, 9, 3, 7, 4]"
100,0,2006-11-25,2006,329,2,135.0,56.0,6.0,2981.739195,6020.0056,338.2725,9340.017295,-0.07540052384138107,False,,,"[1, 4, 1, 8, 9, 7, 1]"
101,0,2006-12-02,2006,336,2,45.0,0.0,60.0,993.9130650000001,0.0,3382.725,4376.638065,-0.03533823415637016,False,,,"[0, 10, 4, 0, 3, 0, 10]"
102,0,2006-12-09,2006,343,2,120.0,24.0,24.0,2650.4348400000003,2580.0024000000003,1353.09,6583.527240000001,-0.053159236907958984,False,,,"[0, 5, 6, 4, 8, 3, 4]"
103,0,2006-12-16,2006,350,2,15.0,56.0,36.0,331.30435500000004,6020.0056,2029.6349999999998,8380.944955,-0.06765618920326233,False,,,"[0, 8, 5, 6, 1, 7, 6]"
104,0,2006-12-23,2006,357,2,75.0,8.0,24.0,1656.5217750000002,860.0008,1353.09,3869.612575,-0.031233035027980804,False,,,"[0, 9, 2, 0, 5, 1, 4]"
105,0,2006-12-30,2006,364,2,135.0,8.0,36.0,2981.739195,860.0008,2029.6349999999998,5871.374995,-0.045137178152799606,False,,,"[0, 13, 3, 5, 9, 1, 6]"
106,0,2007-01-06,2007,6,3,45.0,32.0,48.0,1031.0869349999998,3165.823136,2278.279728,6475.189799,-0.05223570391535759,True,,SoybeanMG.3,"[1, 3, 2, 8, 3, 4, 8]"
107,0,2007-01-13,2007,13,3,120.0,48.0,54.0,2749.5651599999997,4748.734704,2563.0646939999997,10061.364558000001,-0.08110678195953369,False,,,"[1, 6, 4, 0, 8, 6, 9]"
108,0,2007-01-20,2007,20,3,15.0,40.0,18.0,343.69564499999996,3957.2789199999997,854.3548979999999,5155.329462999999,-0.041528306901454926,False,,,"[1, 7, 7, 9, 1, 5, 3]"
109,0,2007-01-27,2007,27,3,0.0,8.0,30.0,0.0,791.455784,1423.92483,2215.3806139999997,-0.0178371574729681,False,,,"[0, 7, 2, 8, 0, 1, 5]"
110,0,2007-02-03,2007,34,3,120.0,40.0,18.0,2749.5651599999997,3957.2789199999997,854.3548979999999,7561.1989779999985,-0.06083802878856659,False,,,"[1, 2, 6, 5, 8, 5, 3]"
111,0,2007-02-10,2007,41,3,90.0,56.0,60.0,2062.1738699999996,5540.190488,2847.84966,10450.214017999999,-0.0839919000864029,False,,,"[1, 11, 0, 8, 6, 7, 10]"
112,0,2007-02-17,2007,48,3,15.0,56.0,42.0,343.69564499999996,5540.190488,1993.4947619999998,7877.380895,-0.06323188543319702,False,,,"[1, 9, 3, 3, 1, 7, 7]"
113,0,2007-02-24,2007,55,3,60.0,0.0,0.0,1374.7825799999998,0.0,0.0,1374.7825799999998,-0.011024844832718372,False,,,"[1, 1, 1, 2, 4, 0, 0]"
114,0,2007-03-03,2007,62,3,90.0,56.0,54.0,2062.1738699999996,5540.190488,2563.0646939999997,10165.429052,-0.08141130208969116,False,,,"[1, 0, 7, 1, 6, 7, 9]"
115,0,2007-03-10,2007,69,3,0.0,0.0,36.0,0.0,0.0,1708.7097959999999,1708.7097959999999,-0.013670309446752071,False,,,"[0, 9, 3, 0, 0, 0, 6]"
116,0,2007-03-17,2007,76,3,30.0,48.0,36.0,687.3912899999999,4748.734704,1708.7097959999999,7144.83579,-0.05709468200802803,False,,,"[1, 7, 2, 2, 2, 6, 6]"
117,0,2007-03-24,2007,83,3,75.0,24.0,48.0,1718.4782249999998,2374.367352,2278.279728,6371.125305,-0.050849128514528275,False,,,"[0, 5, 8, 3, 5, 3, 8]"
118,0,2007-03-31,2007,90,3,15.0,40.0,30.0,343.69564499999996,3957.2789199999997,1423.92483,5724.8993949999995,-0.045634444802999496,False,,,"[0, 1, 0, 3, 1, 5, 5]"
119,0,2007-04-07,2007,97,3,45.0,32.0,24.0,1031.0869349999998,3165.823136,1139.139864,5336.049935,-0.042482420802116394,False,,,"[0, 2, 4, 2, 3, 4, 4]"
120,0,2007-04-14,2007,104,3,150.0,56.0,54.0,3436.9564499999997,5540.190488,2563.0646939999997,11540.211631999999,-0.09172090888023376,False,,,"[0, 8, 9, 5, 10, 7, 9]"
121,0,2007-04-21,2007,111,3,30.0,72.0,42.0,687.3912899999999,7123.102056,1993.4947619999998,9803.988108,-0.07776525616645813,False,,,"[1, 12, 9, 6, 2, 9, 7]"
122,0,2007-04-28,2007,118,3,60.0,48.0,6.0,1374.7825799999998,4748.734704,284.784966,6408.302250000001,-0.050726912915706635,False,,,"[0, 10, 8, 2, 4, 6, 1]"
123,0,2007-05-05,2007,125,3,120.0,64.0,0.0,2749.5651599999997,6331.646272,0.0,9081.211432,-0.07172086834907532,False,,,"[1, 7, 2, 4, 8, 8, 0]"
124,0,2007-05-12,2007,132,3,150.0,80.0,54.0,3436.9564499999997,7914.5578399999995,2563.0646939999997,13914.578984,-0.10957308858633041,False,,,"[1, 7, 4, 8, 10, 10, 9]"
125,0,2007-05-19,2007,139,3,60.0,8.0,0.0,1374.7825799999998,791.455784,0.0,2166.238364,-0.017014645040035248,False,,,"[0, 3, 5, 3, 4, 1, 0]"
126,0,2007-05-26,2007,146,3,150.0,8.0,6.0,3436.9564499999997,791.455784,284.784966,4513.1972,-0.03536265715956688,False,,,"[0, 9, 4, 5, 10, 1, 1]"
127,0,2007-06-02,2007,153,3,105.0,40.0,0.0,2405.869515,3957.2789199999997,0.0,6363.148434999999,-0.04973616823554039,False,,,"[1, 10, 0, 6, 7, 5, 0]"
128,0,2007-06-09,2007,160,3,30.0,0.0,6.0,687.3912899999999,0.0,284.784966,972.176256,-0.007583321072161198,False,,,"[1, 13, 0, 4, 2, 0, 1]"
129,0,2007-06-16,2007,167,3,120.0,40.0,12.0,2749.5651599999997,3957.2789199999997,569.569932,7276.414011999999,-0.05663789436221123,False,,,"[0, 13, 5, 1, 8, 5, 2]"
130,0,2007-06-23,2007,174,3,75.0,72.0,42.0,1718.4782249999998,7123.102056,1993.4947619999998,10835.075042999999,-0.08412855118513107,False,,,"[0, 8, 6, 4, 5, 9, 7]"
131,0,2007-06-30,2007,181,3,30.0,48.0,6.0,687.3912899999999,4748.734704,284.784966,5720.91096,-0.04431168735027313,False,,,"[1, 2, 3, 5, 2, 6, 1]"
132,0,2007-07-07,2007,188,3,105.0,32.0,18.0,2405.869515,3165.823136,854.3548979999999,6426.047548999999,-0.049651820212602615,False,,,"[0, 0, 7, 0, 7, 4, 3]"
133,0,2007-07-14,2007,195,3,90.0,72.0,54.0,2062.1738699999996,7123.102056,2563.0646939999997,11748.340619999999,-0.0905168280005455,False,,,"[1, 13, 6, 8, 6, 9, 9]"
134,0,2007-07-21,2007,202,3,105.0,24.0,30.0,2405.869515,2374.367352,1423.92483,6204.161697,-0.04766606539487839,False,,,"[0, 3, 0, 2, 7, 3, 5]"
135,0,2007-07-28,2007,209,3,90.0,8.0,12.0,2062.1738699999996,791.455784,569.569932,3423.1995859999993,0.3719618320465088,False,,,"[0, 3, 7, 2, 6, 1, 2]"
136,0,2007-08-04,2007,216,3,45.0,64.0,18.0,1031.0869349999998,6331.646272,854.3548979999999,8217.088104999999,-0.06320203840732574,False,,,"[0, 5, 3, 5, 3, 8, 3]"
137,0,2007-08-11,2007,223,3,135.0,0.0,48.0,3093.260805,0.0,2278.279728,5371.540532999999,-0.04133356735110283,False,,,"[0, 12, 8, 3, 9, 0, 8]"
138,0,2007-08-18,2007,230,3,90.0,48.0,24.0,2062.1738699999996,4748.734704,1139.139864,7950.048438,-0.061191756278276443,False,,,"[1, 0, 3, 4, 6, 6, 4]"
139,0,2007-08-25,2007,237,3,15.0,56.0,0.0,343.69564499999996,5540.190488,0.0,5883.886133,-0.04529854282736778,False,,,"[1, 13, 8, 7, 1, 7, 0]"
140,0,2007-09-01,2007,244,3,45.0,16.0,6.0,1031.0869349999998,1582.911568,284.784966,2898.783469,-0.02232438325881958,False,,,"[1, 9, 1, 3, 3, 2, 1]"
141,0,2007-09-08,2007,251,3,135.0,80.0,18.0,3093.260805,7914.5578399999995,854.3548979999999,11862.173542999999,-0.09135036915540695,False,,,"[1, 6, 7, 5, 9, 10, 3]"
142,0,2007-09-15,2007,258,3,75.0,72.0,36.0,1718.4782249999998,7123.102056,1708.7097959999999,10550.290076999998,-0.08121974021196365,False,,,"[0, 6, 2, 9, 5, 9, 6]"
143,0,2007-09-22,2007,265,3,150.0,40.0,60.0,3436.9564499999997,3957.2789199999997,2847.84966,10242.085029999998,-0.07879770547151566,False,,,"[1, 2, 0, 8, 10, 5, 10]"
144,0,2007-09-29,2007,272,3,30.0,32.0,42.0,687.3912899999999,3165.823136,1993.4947619999998,5846.709188,-0.04495256766676903,False,,,"[0, 1, 7, 5, 2, 4, 7]"
145,0,2007-10-06,2007,279,3,90.0,16.0,42.0,2062.1738699999996,1582.911568,1993.4947619999998,5638.580199999999,-0.04332376644015312,False,,,"[1, 10, 9, 2, 6, 2, 7]"
