num_timesteps,env_index,date,year,doy,operation_year,n_kg,p_kg,k_kg,cost_n,cost_p,cost_k,cost_total,reward,planner_applied,window_compliant,crop_name,action_raw
196,0,2008-09-27,2008,271,4,105.0,40.0,30.0,2675.217405,7707.32872,2164.07661,12546.622735,-0.06978100538253784,False,,,"[0, 0, 7, 6, 7, 5, 5]"
197,0,2008-10-04,2008,278,4,120.0,40.0,0.0,3057.39132,7707.32872,0.0,10764.72004,-0.059583984315395355,False,,,"[0, 6, 3, 3, 8, 5, 0]"
198,0,2008-10-11,2008,285,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,"[0, 12, 6, 6, 0, 0, 0]"
199,0,2008-10-18,2008,292,4,45.0,56.0,6.0,1146.521745,10790.260208,432.815322,12369.597275,-0.06787263602018356,False,,,"[0, 13, 3, 8, 3, 7, 1]"
200,0,2008-10-25,2008,299,4,45.0,64.0,30.0,1146.521745,12331.725952,2164.07661,15642.324307,-0.08543168753385544,False,,,"[0, 3, 8, 2, 3, 8, 5]"
201,0,2008-11-01,2008,306,4,150.0,80.0,18.0,3821.73915,15414.65744,1298.445966,20534.842556,-0.11158006638288498,False,,,"[1, 4, 2, 4, 10, 10, 3]"
202,0,2008-11-08,2008,313,4,135.0,48.0,30.0,3439.565235,9248.794464,2164.07661,14852.436309,-0.08027701824903488,False,,,"[0, 7, 3, 8, 9, 6, 5]"
203,0,2008-11-15,2008,320,4,150.0,72.0,30.0,3821.73915,13873.191696000002,2164.07661,19859.007456000003,-0.10672609508037567,False,,,"[1, 8, 2, 0, 10, 9, 5]"
204,0,2008-11-22,2008,327,4,135.0,80.0,12.0,3439.565235,15414.65744,865.630644,19719.853319,-0.10533341020345688,False,,,"[0, 8, 9, 1, 9, 10, 2]"
205,0,2008-11-29,2008,334,4,90.0,16.0,48.0,2293.04349,3082.931488,3462.522576,8838.497554,-0.04693050682544708,False,,,"[1, 10, 2, 0, 6, 2, 8]"
206,0,2008-12-06,2008,341,4,135.0,56.0,60.0,3439.565235,10790.260208,4328.15322,18557.978663,-0.09792280197143555,False,,,"[1, 6, 5, 0, 9, 7, 10]"
207,0,2008-12-13,2008,348,4,15.0,8.0,6.0,382.173915,1541.465744,432.815322,2356.4549810000003,-0.012362061068415642,False,,,"[0, 8, 5, 6, 1, 1, 1]"
208,0,2008-12-20,2008,355,4,75.0,32.0,42.0,1910.869575,6165.862976,3029.707254,11106.439805,-0.057929690927267075,False,,,"[0, 5, 1, 2, 5, 4, 7]"
209,0,2008-12-27,2008,362,4,15.0,40.0,12.0,382.173915,7707.32872,865.630644,8955.133279000001,-0.062091927975416183,False,,,"[1, 11, 4, 8, 1, 5, 2]"
210,0,2009-01-03,2009,3,5,90.0,24.0,6.0,2942.6086800000003,6164.268912,604.55367,9711.431262,-0.05007750913500786,True,True,CornRM.100,"[0, 6, 9, 9, 6, 3, 1]"
211,0,2009-01-10,2009,10,5,0.0,8.0,0.0,0.0,2054.756304,0.0,2054.756304,-0.010540181770920753,False,,,"[1, 5, 5, 0, 0, 1, 0]"
212,0,2009-01-17,2009,17,5,60.0,16.0,24.0,1961.7391200000002,4109.512608,2418.21468,8489.466408,-0.04332668334245682,False,,,"[0, 12, 2, 8, 4, 2, 4]"
213,0,2009-01-24,2009,24,5,45.0,48.0,24.0,1471.3043400000001,12328.537824,2418.21468,16218.056843999999,-0.08233337849378586,False,,,"[1, 12, 9, 0, 3, 6, 4]"
214,0,2009-01-31,2009,31,5,60.0,80.0,0.0,1961.7391200000002,20547.56304,0.0,22509.30216,-0.11361663043498993,False,,,"[1, 9, 5, 1, 4, 10, 0]"
215,0,2009-02-07,2009,38,5,120.0,32.0,18.0,3923.4782400000004,8219.025216,1813.66101,13956.164466,-0.070035420358181,False,,,"[0, 12, 9, 2, 8, 4, 3]"
216,0,2009-02-14,2009,45,5,135.0,32.0,0.0,4413.91302,8219.025216,0.0,12632.938236,-0.06302665919065475,False,,,"[1, 1, 0, 0, 9, 4, 0]"
217,0,2009-02-21,2009,52,5,105.0,0.0,48.0,3433.0434600000003,0.0,4836.42936,8269.47282,-0.041024599224328995,False,,,"[1, 9, 4, 3, 7, 0, 8]"
218,0,2009-02-28,2009,59,5,120.0,64.0,6.0,3923.4782400000004,16438.050432,604.55367,20966.082342,-0.10338877141475677,False,,,"[1, 3, 0, 5, 8, 8, 1]"
219,0,2009-03-07,2009,66,5,75.0,64.0,12.0,2452.1739000000002,16438.050432,1209.10734,20099.331672,-0.09849001467227936,False,,,"[1, 0, 0, 4, 5, 8, 2]"
220,0,2009-03-14,2009,73,5,15.0,8.0,48.0,490.43478000000005,2054.756304,4836.42936,7381.620444,-0.03595208004117012,False,,,"[0, 3, 5, 2, 1, 1, 8]"
221,0,2009-03-21,2009,80,5,120.0,0.0,0.0,3923.4782400000004,0.0,0.0,3923.4782400000004,-0.019000669941306114,False,,,"[0, 3, 8, 4, 8, 0, 0]"
222,0,2009-03-28,2009,87,5,150.0,0.0,54.0,4904.3478000000005,0.0,5440.983029999999,10345.330829999999,-0.0498206801712513,False,,,"[1, 11, 5, 7, 10, 0, 9]"
223,0,2009-04-04,2009,94,5,120.0,32.0,18.0,3923.4782400000004,8219.025216,1813.66101,13956.164466,-0.06683094799518585,False,,,"[1, 7, 1, 6, 8, 4, 3]"
224,0,2009-04-11,2009,101,5,150.0,80.0,24.0,4904.3478000000005,20547.56304,2418.21468,27870.12552,-0.13262727856636047,False,,,"[1, 10, 3, 6, 10, 10, 4]"
225,0,2009-04-18,2009,108,5,75.0,72.0,48.0,2452.1739000000002,18492.806736,4836.42936,25781.409996000002,-0.12186035513877869,False,,,"[0, 7, 8, 3, 5, 9, 8]"
226,0,2009-04-25,2009,115,5,75.0,24.0,12.0,2452.1739000000002,6164.268912,1209.10734,9825.550152,-0.04613719508051872,False,,,"[1, 8, 5, 4, 5, 3, 2]"
227,0,2009-05-02,2009,122,5,75.0,8.0,24.0,2452.1739000000002,2054.756304,2418.21468,6925.144884,-0.032313670963048935,False,,,"[1, 12, 7, 9, 5, 1, 4]"
228,0,2009-05-09,2009,129,5,90.0,40.0,54.0,2942.6086800000003,10273.78152,5440.983029999999,18657.37323,-0.08649415522813797,False,,,"[0, 8, 5, 7, 6, 5, 9]"
229,0,2009-05-16,2009,136,5,150.0,72.0,18.0,4904.3478000000005,18492.806736,1813.66101,25210.815545999998,-0.11606656014919281,False,,,"[0, 2, 4, 1, 10, 9, 3]"
230,0,2009-05-23,2009,143,5,120.0,80.0,54.0,3923.4782400000004,20547.56304,5440.983029999999,29912.02431,-0.1366712599992752,False,,,"[1, 12, 9, 3, 8, 10, 9]"
231,0,2009-05-30,2009,150,5,135.0,56.0,48.0,4413.91302,14383.294128,4836.42936,23633.636508000003,-0.1071331575512886,False,,,"[1, 9, 3, 4, 9, 7, 8]"
232,0,2009-06-06,2009,157,5,0.0,56.0,24.0,0.0,14383.294128,2418.21468,16801.508808,-0.075559101998806,False,,,"[0, 1, 6, 4, 0, 7, 4]"
233,0,2009-06-13,2009,164,5,75.0,24.0,24.0,2452.1739000000002,6164.268912,2418.21468,11034.657491999998,-0.049241531640291214,False,,,"[1, 1, 7, 8, 5, 3, 4]"
234,0,2009-06-20,2009,171,5,15.0,48.0,6.0,490.43478000000005,12328.537824,604.55367,13423.526273999998,-0.05944528803229332,False,,,"[1, 8, 8, 6, 1, 6, 1]"
235,0,2009-06-27,2009,178,5,150.0,8.0,36.0,4904.3478000000005,2054.756304,3627.32202,10586.426124,-0.046533986926078796,False,,,"[1, 12, 3, 6, 10, 1, 6]"
236,0,2009-07-04,2009,185,5,15.0,0.0,30.0,490.43478000000005,0.0,3022.76835,3513.20313,-0.015335576608777046,False,,,"[0, 1, 8, 8, 1, 0, 5]"
237,0,2009-07-11,2009,192,5,0.0,24.0,24.0,0.0,6164.268912,2418.21468,8582.483592,-0.037213169038295746,False,,,"[0, 5, 8, 2, 0, 3, 4]"
238,0,2009-07-18,2009,199,5,15.0,72.0,18.0,490.43478000000005,18492.806736,1813.66101,20796.902525999998,-0.0895528569817543,False,,,"[0, 9, 5, 8, 1, 9, 3]"
239,0,2009-07-25,2009,206,5,15.0,56.0,36.0,490.43478000000005,14383.294128,3627.32202,18501.050928,-0.07910918444395065,False,,,"[0, 4, 2, 3, 1, 7, 6]"
240,0,2009-08-01,2009,213,5,120.0,16.0,12.0,3923.4782400000004,4109.512608,1209.10734,9242.098188,-0.03925133869051933,False,,,"[1, 12, 5, 4, 8, 2, 2]"
241,0,2009-08-08,2009,220,5,60.0,56.0,48.0,1961.7391200000002,14383.294128,4836.42936,21181.462608,-0.089331716299057,False,,,"[0, 7, 7, 2, 4, 7, 8]"
242,0,2009-08-15,2009,227,5,0.0,40.0,24.0,0.0,10273.78152,2418.21468,12691.996200000001,-0.0531613752245903,False,,,"[0, 0, 9, 5, 0, 5, 4]"
243,0,2009-08-22,2009,234,5,15.0,72.0,18.0,490.43478000000005,18492.806736,1813.66101,20796.902525999998,-0.08649798482656479,False,,,"[0, 1, 3, 3, 1, 9, 3]"
244,0,2009-08-29,2009,241,5,45.0,64.0,18.0,1471.3043400000001,16438.050432,1813.66101,19723.015782,-0.0814455971121788,False,,,"[1, 4, 2, 7, 3, 8, 3]"
245,0,2009-09-05,2009,248,5,45.0,80.0,42.0,1471.3043400000001,20547.56304,4231.87569,26250.74307,-0.10758992284536362,False,,,"[1, 12, 9, 4, 3, 10, 7]"
246,0,2009-09-12,2009,255,5,135.0,80.0,0.0,4413.91302,20547.56304,0.0,24961.47606,-0.10151077061891556,False,,,"[1, 1, 2, 4, 9, 10, 0]"
247,0,2009-09-19,2009,262,5,45.0,24.0,24.0,1471.3043400000001,6164.268912,2418.21468,10053.787932,-0.040578681975603104,False,,,"[1, 6, 2, 9, 3, 3, 4]"
248,0,2009-09-26,2009,269,5,120.0,40.0,60.0,3923.4782400000004,10273.78152,6045.5367,20242.79646,-0.08108117431402206,False,,,"[1, 5, 6, 4, 8, 5, 10]"
249,0,2009-10-03,2009,276,5,135.0,24.0,54.0,4413.91302,6164.268912,5440.983029999999,16019.164961999999,-0.06367861479520798,False,,,"[0, 9, 7, 7, 9, 3, 9]"
250,0,2009-10-10,2009,283,5,30.0,24.0,18.0,980.8695600000001,6164.268912,1813.66101,8958.799482,-0.035353757441043854,False,,,"[0, 8, 2, 2, 2, 3, 3]"
251,0,2009-10-17,2009,290,5,150.0,48.0,0.0,4904.3478000000005,12328.537824,0.0,17232.885624,-0.06751146912574768,False,,,"[0, 3, 6, 6, 10, 6, 0]"
252,0,2009-10-24,2009,297,5,150.0,16.0,24.0,4904.3478000000005,4109.512608,2418.21468,11432.075088000001,-0.04446978121995926,False,,,"[0, 2, 7, 4, 10, 2, 4]"
253,0,2009-10-31,2009,304,5,0.0,40.0,0.0,0.0,10273.78152,0.0,10273.78152,0.5020562410354614,False,,,"[0, 1, 7, 2, 0, 5, 0]"
254,0,2009-11-07,2009,311,5,105.0,72.0,36.0,3433.0434600000003,18492.806736,3627.32202,25553.172216,-0.0987856388092041,False,,,"[0, 7, 0, 7, 7, 9, 6]"
255,0,2009-11-14,2009,318,5,30.0,0.0,30.0,980.8695600000001,0.0,3022.76835,4003.63791,-0.015430513769388199,False,,,"[1, 2, 5, 6, 2, 0, 5]"
256,0,2009-11-21,2009,325,5,90.0,8.0,48.0,2942.6086800000003,2054.756304,4836.42936,9833.794344,-0.03778774291276932,False,,,"[0, 9, 5, 1, 6, 1, 8]"
257,0,2009-11-28,2009,332,5,105.0,32.0,18.0,3433.0434600000003,8219.025216,1813.66101,13465.729686,-0.05158860608935356,False,,,"[0, 12, 9, 1, 7, 4, 3]"
258,0,2009-12-05,2009,339,5,120.0,64.0,12.0,3923.4782400000004,16438.050432,1209.10734,21570.636012,-0.08237349987030029,False,,,"[1, 0, 0, 7, 8, 8, 2]"
259,0,2009-12-12,2009,346,5,15.0,56.0,42.0,490.43478000000005,14383.294128,4231.87569,19105.604597999998,-0.0727144256234169,False,,,"[0, 12, 8, 8, 1, 7, 7]"
260,0,2009-12-19,2009,353,5,60.0,0.0,60.0,1961.7391200000002,0.0,6045.5367,8007.27582,-0.030376141890883446,False,,,"[1, 9, 7, 0, 4, 0, 10]"
261,0,2009-12-26,2009,360,5,15.0,48.0,60.0,490.43478000000005,12328.537824,6045.5367,18864.509304,-0.06888247281312943,False,,,"[1, 2, 1, 1, 1, 6, 10]"
262,0,2010-01-02,2010,2,6,60.0,64.0,30.0,2102.60868,14455.027328,3426.09324,19983.729248000003,-0.07528714835643768,True,,SoybeanMG.3,"[1, 1, 4, 0, 4, 8, 5]"
263,0,2010-01-09,2010,9,6,45.0,48.0,18.0,1576.95651,10841.270496000001,2055.655944,14473.882950000001,-0.05433519557118416,False,,,"[1, 7, 4, 1, 3, 6, 3]"
264,0,2010-01-16,2010,16,6,75.0,40.0,48.0,2628.26085,9034.39208,5481.749184,17144.402114,-0.06412575393915176,False,,,"[0, 1, 0, 8, 5, 5, 8]"
265,0,2010-01-23,2010,23,6,150.0,40.0,42.0,5256.5217,9034.39208,4796.530536,19087.444316,-0.07112381607294083,False,,,"[1, 2, 3, 8, 10, 5, 7]"
266,0,2010-01-30,2010,30,6,0.0,48.0,6.0,0.0,10841.270496000001,685.218648,11526.489144000001,-0.04279039427638054,False,,,"[1, 6, 1, 1, 0, 6, 1]"
267,0,2010-02-06,2010,37,6,15.0,0.0,42.0,525.65217,0.0,4796.530536,5322.1827060000005,-0.019688323140144348,False,,,"[1, 11, 6, 7, 1, 0, 7]"
268,0,2010-02-13,2010,44,6,45.0,48.0,60.0,1576.95651,10841.270496000001,6852.18648,19270.413486,-0.07102686911821365,False,,,"[0, 3, 6, 8, 3, 6, 10]"
269,0,2010-02-20,2010,51,6,135.0,32.0,18.0,4730.86953,7227.513664,2055.655944,14014.039138,-0.05146433040499687,False,,,"[1, 5, 2, 0, 9, 4, 3]"
270,0,2010-02-27,2010,58,6,0.0,72.0,54.0,0.0,16261.905744,6166.967832,22428.873575999998,-0.08204937726259232,False,,,"[0, 1, 7, 6, 0, 9, 9]"
271,0,2010-03-06,2010,65,6,45.0,16.0,36.0,1576.95651,3613.756832,4111.311888,9302.02523,-0.033901628106832504,False,,,"[0, 12, 6, 5, 3, 2, 6]"
272,0,2010-03-13,2010,72,6,30.0,16.0,0.0,1051.30434,3613.756832,0.0,4665.061172,-0.016942212358117104,False,,,"[0, 9, 2, 4, 2, 2, 0]"
273,0,2010-03-20,2010,79,6,90.0,16.0,12.0,3153.91302,3613.756832,1370.437296,8138.107148,-0.02945522405207157,False,,,"[0, 8, 0, 1, 6, 2, 2]"
274,0,2010-03-27,2010,86,6,135.0,8.0,18.0,4730.86953,1806.878416,2055.655944,8593.40389,-0.031001314520835876,False,,,"[0, 10, 4, 1, 9, 1, 3]"
275,0,2010-04-03,2010,93,6,0.0,56.0,42.0,0.0,12648.148912,4796.530536,17444.679448000003,-0.06272174417972565,False,,,"[1, 5, 4, 3, 0, 7, 7]"
276,0,2010-04-10,2010,100,6,105.0,56.0,48.0,3679.5651900000003,12648.148912,5481.749184,21809.463286000002,-0.07813834398984909,False,,,"[1, 9, 8, 8, 7, 7, 8]"
277,0,2010-04-17,2010,107,6,30.0,64.0,6.0,1051.30434,14455.027328,685.218648,16191.550316,-0.05780322104692459,False,,,"[1, 5, 7, 4, 2, 8, 1]"
278,0,2010-04-24,2010,114,6,75.0,40.0,0.0,2628.26085,9034.39208,0.0,11662.65293,-0.04148871824145317,False,,,"[0, 8, 9, 0, 5, 5, 0]"
279,0,2010-05-01,2010,121,6,90.0,16.0,30.0,3153.91302,3613.756832,3426.09324,10193.763092000001,-0.03613884001970291,False,,,"[0, 11, 6, 4, 6, 2, 5]"
280,0,2010-05-08,2010,128,6,45.0,40.0,6.0,1576.95651,9034.39208,685.218648,11296.567238,-0.03991350531578064,False,,,"[0, 3, 8, 6, 3, 5, 1]"
281,0,2010-05-15,2010,135,6,0.0,16.0,12.0,0.0,3613.756832,1370.437296,4984.194128,-0.017554379999637604,False,,,"[0, 11, 8, 2, 0, 2, 2]"
282,0,2010-05-22,2010,142,6,75.0,8.0,36.0,2628.26085,1806.878416,4111.311888,8546.451154,-0.030008304864168167,False,,,"[0, 6, 7, 1, 5, 1, 6]"
283,0,2010-05-29,2010,149,6,60.0,80.0,0.0,2102.60868,18068.78416,0.0,20171.39284,-0.07059919834136963,False,,,"[1, 6, 7, 6, 4, 10, 0]"
284,0,2010-06-05,2010,156,6,135.0,24.0,24.0,4730.86953,5420.6352480000005,2740.874592,12892.37937,-0.04497956484556198,False,,,"[1, 7, 3, 7, 9, 3, 4]"
285,0,2010-06-12,2010,163,6,45.0,32.0,18.0,1576.95651,7227.513664,2055.655944,10860.126118,-0.03777142986655235,False,,,"[0, 13, 6, 3, 3, 4, 3]"
286,0,2010-06-19,2010,170,6,105.0,40.0,30.0,3679.5651900000003,9034.39208,3426.09324,16140.05051,-0.05595783889293671,False,,,"[0, 3, 5, 0, 7, 5, 5]"
287,0,2010-06-26,2010,177,6,120.0,24.0,42.0,4205.21736,5420.6352480000005,4796.530536,14422.383144000001,-0.04984455555677414,False,,,"[0, 6, 2, 1, 8, 3, 7]"
288,0,2010-07-03,2010,184,6,135.0,16.0,60.0,4730.86953,3613.756832,6852.18648,15196.812842,-0.0523538738489151,False,,,"[1, 10, 0, 4, 9, 2, 10]"
289,0,2010-07-10,2010,191,6,90.0,64.0,24.0,3153.91302,14455.027328,2740.874592,20349.81494,-0.06987454742193222,False,,,"[1, 1, 2, 1, 6, 8, 4]"
290,0,2010-07-17,2010,198,6,90.0,32.0,6.0,3153.91302,7227.513664,685.218648,11066.645332,-0.0378761887550354,False,,,"[1, 11, 0, 7, 6, 4, 1]"
291,0,2010-07-24,2010,205,6,75.0,16.0,24.0,2628.26085,3613.756832,2740.874592,8982.892274,-0.030648181214928627,False,,,"[0, 8, 6, 4, 5, 2, 4]"
292,0,2010-07-31,2010,212,6,15.0,8.0,30.0,525.65217,1806.878416,3426.09324,5758.623826,0.22574885189533234,False,,,"[0, 11, 7, 8, 1, 1, 5]"
293,0,2010-08-07,2010,219,6,120.0,0.0,42.0,4205.21736,0.0,4796.530536,9001.747896,-0.030610568821430206,False,,,"[0, 0, 4, 9, 8, 0, 7]"
294,0,2010-08-14,2010,226,6,135.0,8.0,54.0,4730.86953,1806.878416,6166.967832,12704.715778,-0.04313155263662338,False,,,"[0, 13, 8, 7, 9, 1, 9]"
295,0,2010-08-21,2010,233,6,45.0,56.0,12.0,1576.95651,12648.148912,1370.437296,15595.542718,-0.05285576730966568,False,,,"[0, 6, 5, 9, 3, 7, 2]"
296,0,2010-08-28,2010,240,6,135.0,32.0,36.0,4730.86953,7227.513664,4111.311888,16069.695082,-0.05436692759394646,False,,,"[0, 13, 0, 6, 9, 4, 6]"
297,0,2010-09-04,2010,247,6,90.0,24.0,30.0,3153.91302,5420.6352480000005,3426.09324,12000.641508,-0.04052937403321266,False,,,"[0, 12, 8, 8, 6, 3, 5]"
298,0,2010-09-11,2010,254,6,105.0,0.0,0.0,3679.5651900000003,0.0,0.0,3679.5651900000003,-0.012406833469867706,False,,,"[1, 6, 8, 2, 7, 0, 0]"
299,0,2010-09-18,2010,261,6,135.0,48.0,6.0,4730.86953,10841.270496000001,685.218648,16257.358674000001,-0.05472502484917641,False,,,"[0, 8, 5, 3, 9, 6, 1]"
300,0,2010-09-25,2010,268,6,120.0,24.0,60.0,4205.21736,5420.6352480000005,6852.18648,16478.039088,-0.055371303111314774,False,,,"[1, 1, 5, 4, 8, 3, 10]"
301,0,2010-10-02,2010,275,6,15.0,32.0,30.0,525.65217,7227.513664,3426.09324,11179.259074000001,-0.037501148879528046,False,,,"[1, 2, 5, 7, 1, 4, 5]"
302,0,2010-10-09,2010,282,6,150.0,72.0,48.0,5256.5217,16261.905744,5481.749184,27000.176628,-0.09039603173732758,False,,,"[1, 0, 9, 4, 10, 9, 8]"
303,0,2010-10-16,2010,289,6,90.0,8.0,42.0,3153.91302,1806.878416,4796.530536,9757.321972,-0.03260517865419388,False,,,"[0, 6, 0, 2, 6, 1, 7]"
304,0,2010-10-23,2010,296,6,105.0,24.0,60.0,3679.5651900000003,5420.6352480000005,6852.18648,15952.386918,-0.053202610462903976,False,,,"[0, 11, 0, 6, 7, 3, 10]"
305,0,2010-10-30,2010,303,6,105.0,48.0,48.0,3679.5651900000003,10841.270496000001,5481.749184,20002.584870000002,-0.06657250225543976,False,,,"[0, 9, 1, 8, 7, 6, 8]"
306,0,2010-11-06,2010,310,6,150.0,40.0,6.0,5256.5217,9034.39208,685.218648,14976.132427999999,-0.049738988280296326,False,,,"[1, 13, 2, 8, 10, 5, 1]"
307,0,2010-11-13,2010,317,6,15.0,8.0,60.0,525.65217,1806.878416,6852.18648,9184.717066000001,-0.03044247440993786,False,,,"[1, 8, 9, 1, 1, 1, 10]"
308,0,2010-11-20,2010,324,6,60.0,64.0,0.0,2102.60868,14455.027328,0.0,16557.636008,-0.05476531386375427,False,,,"[0, 12, 9, 9, 4, 8, 0]"
309,0,2010-11-27,2010,331,6,60.0,64.0,48.0,2102.60868,14455.027328,5481.749184,22039.385192,-0.0727340504527092,False,,,"[1, 0, 1, 8, 4, 8, 8]"
310,0,2010-12-04,2010,338,6,135.0,72.0,42.0,4730.86953,16261.905744,4796.530536,25789.305809999998,-0.0849025622010231,False,,,"[0, 4, 9, 7, 9, 9, 7]"
311,0,2010-12-11,2010,345,6,105.0,32.0,54.0,3679.5651900000003,7227.513664,6166.967832,17074.046686,-0.05607084929943085,False,,,"[0, 2, 7, 0, 7, 4, 9]"
312,0,2010-12-18,2010,352,6,60.0,72.0,12.0,2102.60868,16261.905744,1370.437296,19734.95172,-0.06464193016290665,False,,,"[1, 8, 4, 4, 4, 9, 2]"
313,0,2010-12-25,2010,359,6,120.0,0.0,42.0,4205.21736,0.0,4796.530536,9001.747896,-0.03620391711592674,False,,,"[1, 1, 3, 2, 8, 0, 7]"
314,0,2011-01-01,2011,1,7,45.0,64.0,12.0,2025.0,20633.64288,1623.1297439999998,24281.772623999997,-0.0791197344660759,True,,SoybeanMG.3,"[1, 2, 3, 1, 3, 8, 2]"
315,0,2011-01-08,2011,8,7,60.0,0.0,36.0,2700.0,0.0,4869.3892319999995,7569.3892319999995,-0.024600358679890633,False,,,"[1, 3, 7, 4, 4, 0, 6]"
316,0,2011-01-15,2011,15,7,105.0,24.0,24.0,4725.0,7737.61608,3246.2594879999997,15708.875568,-0.05092038959264755,False,,,"[1, 12, 6, 6, 7, 3, 4]"
317,0,2011-01-22,2011,22,7,60.0,80.0,48.0,2700.0,25792.0536,6492.518975999999,34984.572576,-0.11306755244731903,False,,,"[0, 9, 9, 2, 4, 10, 8]"
318,0,2011-01-29,2011,29,7,120.0,40.0,48.0,5400.0,12896.0268,6492.518975999999,24788.545776,-0.07986444979906082,False,,,"[0, 10, 3, 3, 8, 5, 8]"
319,0,2011-02-05,2011,36,7,90.0,72.0,6.0,4050.0,23212.84824,811.5648719999999,28074.413112,-0.09014811366796494,False,,,"[0, 11, 1, 2, 6, 9, 1]"
320,0,2011-02-12,2011,43,7,90.0,32.0,48.0,4050.0,10316.82144,6492.518975999999,20859.340416,-0.06674983352422714,False,,,"[1, 13, 5, 5, 6, 4, 8]"
321,0,2011-02-19,2011,50,7,135.0,80.0,42.0,6075.0,25792.0536,5680.9541039999995,37548.007703999996,-0.11969342827796936,False,,,"[1, 3, 1, 9, 9, 10, 7]"
322,0,2011-02-26,2011,57,7,150.0,48.0,12.0,6750.0,15475.23216,1623.1297439999998,23848.361903999998,-0.07572122663259506,False,,,"[1, 0, 2, 1, 10, 6, 2]"
323,0,2011-03-05,2011,64,7,30.0,8.0,48.0,1350.0,2579.20536,6492.518975999999,10421.724336,-0.03296291455626488,False,,,"[0, 0, 3, 7, 2, 1, 8]"
324,0,2011-03-12,2011,71,7,135.0,16.0,6.0,6075.0,5158.41072,811.5648719999999,12044.975591999999,-0.037953831255435944,False,,,"[0, 6, 2, 0, 9, 2, 1]"
325,0,2011-03-19,2011,78,7,30.0,64.0,48.0,1350.0,20633.64288,6492.518975999999,28476.161856,-0.0893721655011177,False,,,"[1, 11, 0, 1, 2, 8, 8]"
326,0,2011-03-26,2011,85,7,45.0,80.0,6.0,2025.0,25792.0536,811.5648719999999,28628.618472,-0.08947478979825974,False,,,"[1, 0, 6, 7, 3, 10, 1]"
327,0,2011-04-02,2011,92,7,15.0,0.0,60.0,675.0,0.0,8115.648719999999,8790.64872,-0.027363361790776253,False,,,"[1, 7, 0, 1, 1, 0, 10]"
328,0,2011-04-09,2011,99,7,120.0,16.0,60.0,5400.0,5158.41072,8115.648719999999,18674.059439999997,-0.05789283663034439,False,,,"[1, 11, 9, 1, 8, 2, 10]"
329,0,2011-04-16,2011,106,7,60.0,16.0,0.0,2700.0,5158.41072,0.0,7858.41072,-0.0242678951472044,False,,,"[0, 11, 2, 7, 4, 2, 0]"
330,0,2011-04-23,2011,113,7,15.0,56.0,36.0,675.0,18054.43752,4869.3892319999995,23598.826752,-0.07258553802967072,False,,,"[0, 6, 6, 3, 1, 7, 6]"
331,0,2011-04-30,2011,120,7,45.0,32.0,0.0,2025.0,10316.82144,0.0,12341.82144,-0.037812914699316025,False,,,"[1, 7, 1, 1, 3, 4, 0]"
332,0,2011-05-07,2011,127,7,30.0,64.0,36.0,1350.0,20633.64288,4869.3892319999995,26853.032112,-0.08193763345479965,False,,,"[0, 11, 6, 7, 2, 8, 6]"
333,0,2011-05-14,2011,134,7,0.0,40.0,24.0,0.0,12896.0268,3246.2594879999997,16142.286288,-0.04905647039413452,False,,,"[0, 10, 0, 6, 0, 5, 4]"
334,0,2011-05-21,2011,141,7,30.0,24.0,60.0,1350.0,7737.61608,8115.648719999999,17203.264799999997,-0.05206998437643051,False,,,"[0, 13, 3, 8, 2, 3, 10]"
335,0,2011-05-28,2011,148,7,15.0,48.0,54.0,675.0,15475.23216,7304.083847999999,23454.316007999998,-0.07069716602563858,False,,,"[0, 2, 4, 3, 1, 6, 9]"
336,0,2011-06-04,2011,155,7,0.0,48.0,24.0,0.0,15475.23216,3246.2594879999997,18721.491648,-0.05619753897190094,False,,,"[1, 2, 0, 5, 0, 6, 4]"
337,0,2011-06-11,2011,162,7,135.0,80.0,0.0,6075.0,25792.0536,0.0,31867.0536,-0.09523851424455643,False,,,"[0, 0, 3, 8, 9, 10, 0]"
338,0,2011-06-18,2011,169,7,60.0,64.0,18.0,2700.0,20633.64288,2434.6946159999998,25768.337496,-0.07666490226984024,False,,,"[0, 4, 0, 3, 4, 8, 3]"
339,0,2011-06-25,2011,176,7,105.0,8.0,36.0,4725.0,2579.20536,4869.3892319999995,12173.594592,-0.03605949878692627,False,,,"[1, 1, 0, 5, 7, 1, 6]"
340,0,2011-07-02,2011,183,7,75.0,40.0,12.0,3375.0,12896.0268,1623.1297439999998,17894.156543999998,-0.052772726863622665,False,,,"[1, 7, 5, 1, 5, 5, 2]"
341,0,2011-07-09,2011,190,7,0.0,72.0,12.0,0.0,23212.84824,1623.1297439999998,24835.977983999997,-0.07291761040687561,False,,,"[1, 6, 0, 3, 0, 9, 2]"
342,0,2011-07-16,2011,197,7,120.0,32.0,54.0,5400.0,10316.82144,7304.083847999999,23020.905287999998,-0.06728174537420273,False,,,"[1, 9, 6, 0, 8, 4, 9]"
343,0,2011-07-23,2011,204,7,90.0,80.0,54.0,4050.0,25792.0536,7304.083847999999,37146.137448,-0.10803832858800888,False,,,"[1, 0, 0, 9, 6, 10, 9]"
