INIT PROF C    	FINAL PROF C   	PROF C DIFF    	RES C INPUT    	ROOT C INPUT   	HUMIFIED C     	RESP SOIL C    	RESP RES C     	RETAINED RES   	PRODUCED ROOT  	SOIL C CHG/YR  	AVG GROSS N MIN	AVG N IMMOB    	AVG NET N MIN  	AVG NH4 NITRIF 	AVG N2O FR NIT 	AVG NH3 VOLATIL	AVG NO3 DENIT  	AVG N2O FR DENI	AVG NO3 LEACH  	AVG NH4 LEACH  	AVG TOT N2O EMI
Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg/ha          	Mg/ha          	kg C/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        
151.605330     	149.656659     	-1.948671      	2.431268       	1.442032       	2.256881       	3.652066       	3.391198       	6.294672       	3.394710       	-1948.671075   	419.364206     	-18.790350     	400.573857     	444.269714     	1.969545       	26.566723      	66.450792      	4.806390       	0.000000       	0.000000       	6.775934       
