num_timesteps,env_index,date,year,doy,operation_year,n_kg,p_kg,k_kg,cost_n,cost_p,cost_k,cost_total,reward,planner_applied,window_compliant,crop_name,action_raw
61,0,2006-02-25,2006,56,2,150.0,8.0,30.0,3313.0435500000003,860.0008,1691.3625,5864.40685,-0.07273891568183899,False,,,"[0, 12, 5, 7, 10, 1, 5]"
62,0,2006-03-04,2006,63,2,15.0,56.0,12.0,331.30435500000004,6020.0056,676.545,7027.854955000001,-0.08597636967897415,False,,,"[0, 1, 9, 5, 1, 7, 2]"
63,0,2006-03-11,2006,70,2,105.0,8.0,18.0,2319.130485,860.0008,1014.8174999999999,4193.9487850000005,-0.050660159438848495,False,,,"[1, 8, 2, 2, 7, 1, 3]"
64,0,2006-03-18,2006,77,2,75.0,32.0,6.0,1656.5217750000002,3440.0032,338.2725,5434.797475,-0.06486029922962189,False,,,"[1, 6, 7, 9, 5, 4, 1]"
65,0,2006-03-25,2006,84,2,105.0,24.0,24.0,2319.130485,2580.0024000000003,1353.09,6252.222885000001,-0.07374367117881775,False,,,"[1, 7, 1, 9, 7, 3, 4]"
66,0,2006-04-01,2006,91,2,135.0,72.0,24.0,2981.739195,7740.0072,1353.09,12074.836395,-0.1405695676803589,False,,,"[1, 11, 7, 2, 9, 9, 4]"
67,0,2006-04-08,2006,98,2,135.0,48.0,42.0,2981.739195,5160.004800000001,2367.9075,10509.651495,-0.1206686720252037,False,,,"[1, 1, 8, 5, 9, 6, 7]"
68,0,2006-04-15,2006,105,2,150.0,80.0,0.0,3313.0435500000003,8600.008,0.0,11913.05155,-0.13476349413394928,False,,,"[1, 9, 2, 8, 10, 10, 0]"
69,0,2006-04-22,2006,112,2,75.0,24.0,6.0,1656.5217750000002,2580.0024000000003,338.2725,4574.7966750000005,-0.051044464111328125,False,,,"[1, 4, 4, 3, 5, 3, 1]"
70,0,2006-04-29,2006,119,2,120.0,40.0,36.0,2650.4348400000003,4300.004,2029.6349999999998,8980.073840000001,-0.09881357103586197,False,,,"[1, 7, 6, 4, 8, 5, 6]"
71,0,2006-05-06,2006,126,2,135.0,16.0,24.0,2981.739195,1720.0016,1353.09,6054.830795,-0.0657472088932991,False,,,"[0, 13, 6, 1, 9, 2, 4]"
72,0,2006-05-13,2006,133,2,45.0,0.0,36.0,993.9130650000001,0.0,2029.6349999999998,3023.548065,-0.0324421189725399,False,,,"[1, 7, 6, 1, 3, 0, 6]"
73,0,2006-05-20,2006,140,2,30.0,64.0,12.0,662.6087100000001,6880.0064,676.545,8219.16011,-0.08714094758033752,False,,,"[1, 11, 2, 7, 2, 8, 2]"
74,0,2006-05-27,2006,147,2,150.0,16.0,30.0,3313.0435500000003,1720.0016,1691.3625,6724.40765,-0.07046886533498764,False,,,"[1, 5, 4, 7, 10, 2, 5]"
75,0,2006-06-03,2006,154,2,90.0,64.0,36.0,1987.8261300000001,6880.0064,2029.6349999999998,10897.46753,-0.11280953884124756,False,,,"[1, 4, 3, 2, 6, 8, 6]"
76,0,2006-06-10,2006,161,2,150.0,56.0,6.0,3313.0435500000003,6020.0056,338.2725,9671.32165,-0.09886997193098068,False,,,"[1, 10, 0, 4, 10, 7, 1]"
77,0,2006-06-17,2006,168,2,15.0,0.0,18.0,331.30435500000004,0.0,1014.8174999999999,1346.1218549999999,-0.013611589558422565,False,,,"[0, 10, 8, 9, 1, 0, 3]"
78,0,2006-06-24,2006,175,2,0.0,16.0,54.0,0.0,1720.0016,3044.4525,4764.4541,-0.047685686498880386,False,,,"[0, 6, 7, 2, 0, 2, 9]"
79,0,2006-07-01,2006,182,2,15.0,8.0,42.0,331.30435500000004,860.0008,2367.9075,3559.212655,-0.03529064357280731,False,,,"[1, 7, 5, 4, 1, 1, 7]"
80,0,2006-07-08,2006,189,2,45.0,64.0,6.0,993.9130650000001,6880.0064,338.2725,8212.191965,-0.08065957576036453,False,,,"[1, 3, 8, 9, 3, 8, 1]"
81,0,2006-07-15,2006,196,2,105.0,64.0,42.0,2319.130485,6880.0064,2367.9075,11567.044385,-0.11246085166931152,False,,,"[1, 1, 7, 9, 7, 8, 7]"
82,0,2006-07-22,2006,203,2,105.0,56.0,24.0,2319.130485,6020.0056,1353.09,9692.226085,-0.0932522863149643,False,,,"[0, 2, 9, 9, 7, 7, 4]"
83,0,2006-07-29,2006,210,2,105.0,32.0,30.0,2319.130485,3440.0032,1691.3625,7450.496185000001,-0.07094994187355042,False,,,"[1, 3, 2, 3, 7, 4, 5]"
84,0,2006-08-05,2006,217,2,60.0,72.0,18.0,1325.2174200000002,7740.0072,1014.8174999999999,10080.04212,-0.09497823566198349,False,,,"[0, 1, 0, 2, 4, 9, 3]"
85,0,2006-08-12,2006,224,2,0.0,32.0,54.0,0.0,3440.0032,3044.4525,6484.4557,-0.06047755107283592,False,,,"[1, 4, 3, 7, 0, 4, 9]"
86,0,2006-08-19,2006,231,2,105.0,24.0,6.0,2319.130485,2580.0024000000003,338.2725,5237.405385000001,-0.04837755113840103,False,,,"[1, 4, 7, 5, 7, 3, 1]"
87,0,2006-08-26,2006,238,2,120.0,48.0,18.0,2650.4348400000003,5160.004800000001,1014.8174999999999,8825.25714,0.33108627796173096,False,,,"[0, 8, 0, 9, 8, 6, 3]"
88,0,2006-09-02,2006,245,2,120.0,56.0,54.0,2650.4348400000003,6020.0056,3044.4525,11714.89294,-0.10747647285461426,False,,,"[0, 7, 2, 4, 8, 7, 9]"
89,0,2006-09-09,2006,252,2,30.0,72.0,48.0,662.6087100000001,7740.0072,2706.18,11108.79591,-0.10146242380142212,False,,,"[0, 3, 3, 4, 2, 9, 8]"
90,0,2006-09-16,2006,259,2,45.0,72.0,42.0,993.9130650000001,7740.0072,2367.9075,11101.827765,-0.10088257491588593,False,,,"[0, 1, 9, 3, 3, 9, 7]"
91,0,2006-09-23,2006,266,2,60.0,8.0,42.0,1325.2174200000002,860.0008,2367.9075,4553.12572,-0.04117554798722267,False,,,"[1, 8, 1, 1, 4, 1, 7]"
92,0,2006-09-30,2006,273,2,45.0,72.0,54.0,993.9130650000001,7740.0072,3044.4525,11778.372765,-0.10592971742153168,False,,,"[0, 6, 3, 7, 3, 9, 9]"
93,0,2006-10-07,2006,280,2,0.0,48.0,60.0,0.0,5160.004800000001,3382.725,8542.729800000001,-0.07638964056968689,False,,,"[0, 2, 7, 6, 0, 6, 10]"
94,0,2006-10-14,2006,287,2,15.0,32.0,60.0,331.30435500000004,3440.0032,3382.725,7154.032555,-0.06360430270433426,False,,,"[0, 11, 6, 4, 1, 4, 10]"
95,0,2006-10-21,2006,294,2,45.0,56.0,12.0,993.9130650000001,6020.0056,676.545,7690.463665,-0.06797507405281067,False,,,"[0, 0, 0, 4, 3, 7, 2]"
96,0,2006-10-28,2006,301,2,135.0,8.0,6.0,2981.739195,860.0008,338.2725,4180.012495,-0.03674554452300072,False,,,"[1, 4, 2, 0, 9, 1, 1]"
97,0,2006-11-04,2006,308,2,60.0,72.0,36.0,1325.2174200000002,7740.0072,2029.6349999999998,11094.859620000001,-0.09695027023553848,False,,,"[0, 10, 4, 3, 4, 9, 6]"
98,0,2006-11-11,2006,315,2,90.0,0.0,6.0,1987.8261300000001,0.0,338.2725,2326.09863,-0.02021760679781437,False,,,"[1, 0, 1, 2, 6, 0, 1]"
99,0,2006-11-18,2006,322,2,135.0,40.0,18.0,2981.739195,4300.004,1014.8174999999999,8296.560695,-0.0717143714427948,False,,,"[0, 12, 3, 0, 9, 5, 3]"
100,0,2006-11-25,2006,329,2,150.0,56.0,36.0,3313.0435500000003,6020.0056,2029.6349999999998,11362.684150000001,-0.09762625396251678,False,,,"[0, 7, 6, 5, 10, 7, 6]"
101,0,2006-12-02,2006,336,2,120.0,80.0,18.0,2650.4348400000003,8600.008,1014.8174999999999,12265.260339999999,-0.10468234121799469,False,,,"[0, 8, 7, 1, 8, 10, 3]"
102,0,2006-12-09,2006,343,2,15.0,64.0,12.0,331.30435500000004,6880.0064,676.545,7887.8557550000005,-0.06687404215335846,False,,,"[1, 5, 6, 5, 1, 8, 2]"
103,0,2006-12-16,2006,350,2,150.0,40.0,54.0,3313.0435500000003,4300.004,3044.4525,10657.50005,-0.08972197771072388,False,,,"[1, 5, 9, 6, 10, 5, 9]"
104,0,2006-12-23,2006,357,2,30.0,56.0,6.0,662.6087100000001,6020.0056,338.2725,7020.886810000001,-0.05869929865002632,False,,,"[0, 11, 0, 0, 2, 7, 1]"
105,0,2006-12-30,2006,364,2,120.0,32.0,60.0,2650.4348400000003,3440.0032,3382.725,9473.163040000001,-0.07275480777025223,False,,,"[0, 6, 5, 4, 8, 4, 10]"
106,0,2007-01-06,2007,6,3,15.0,0.0,0.0,343.69564499999996,0.0,0.0,343.69564499999996,-0.0028361398726701736,True,,SoybeanMG.3,"[1, 12, 3, 3, 1, 0, 0]"
107,0,2007-01-13,2007,13,3,30.0,16.0,30.0,687.3912899999999,1582.911568,1423.92483,3694.227688,-0.030313264578580856,False,,,"[0, 8, 7, 0, 2, 2, 5]"
108,0,2007-01-20,2007,20,3,15.0,48.0,30.0,343.69564499999996,4748.734704,1423.92483,6516.355179,-0.05317636951804161,False,,,"[0, 12, 0, 2, 1, 6, 5]"
109,0,2007-01-27,2007,27,3,150.0,72.0,60.0,3436.9564499999997,7123.102056,2847.84966,13407.908166,-0.10874161869287491,False,,,"[1, 8, 3, 2, 10, 9, 10]"
110,0,2007-02-03,2007,34,3,120.0,72.0,42.0,2749.5651599999997,7123.102056,1993.4947619999998,11866.161978,-0.09560279548168182,False,,,"[1, 13, 2, 3, 8, 9, 7]"
111,0,2007-02-10,2007,41,3,0.0,48.0,6.0,0.0,4748.734704,284.784966,5033.519670000001,-0.04030024632811546,False,,,"[0, 10, 3, 9, 0, 6, 1]"
112,0,2007-02-17,2007,48,3,30.0,0.0,24.0,687.3912899999999,0.0,1139.139864,1826.5311539999998,-0.01454212237149477,False,,,"[1, 12, 6, 9, 2, 0, 4]"
113,0,2007-02-24,2007,55,3,60.0,56.0,30.0,1374.7825799999998,5540.190488,1423.92483,8338.897898,-0.06601566821336746,False,,,"[1, 12, 0, 4, 4, 7, 5]"
114,0,2007-03-03,2007,62,3,75.0,8.0,18.0,1718.4782249999998,791.455784,854.3548979999999,3364.2889069999997,-0.02649521455168724,False,,,"[0, 4, 4, 9, 5, 1, 3]"
115,0,2007-03-10,2007,69,3,30.0,24.0,36.0,687.3912899999999,2374.367352,1708.7097959999999,4770.468438,-0.0373847633600235,False,,,"[0, 3, 4, 5, 2, 3, 6]"
116,0,2007-03-17,2007,76,3,45.0,0.0,6.0,1031.0869349999998,0.0,284.784966,1315.8719009999998,-0.010267531499266624,False,,,"[1, 13, 4, 5, 3, 0, 1]"
117,0,2007-03-24,2007,83,3,105.0,40.0,48.0,2405.869515,3957.2789199999997,2278.279728,8641.428162999999,-0.06712754815816879,False,,,"[0, 1, 1, 1, 7, 5, 8]"
118,0,2007-03-31,2007,90,3,150.0,80.0,12.0,3436.9564499999997,7914.5578399999995,569.569932,11921.084222,-0.09215252846479416,False,,,"[1, 3, 3, 0, 10, 10, 2]"
119,0,2007-04-07,2007,97,3,105.0,72.0,12.0,2405.869515,7123.102056,569.569932,10098.541503,-0.07766473293304443,False,,,"[0, 12, 7, 3, 7, 9, 2]"
120,0,2007-04-14,2007,104,3,45.0,72.0,6.0,1031.0869349999998,7123.102056,284.784966,8438.973956999998,-0.06456554681062698,False,,,"[0, 4, 8, 3, 3, 9, 1]"
121,0,2007-04-21,2007,111,3,120.0,16.0,6.0,2749.5651599999997,1582.911568,284.784966,4617.261694,-0.03515375033020973,False,,,"[1, 0, 6, 3, 8, 2, 1]"
122,0,2007-04-28,2007,118,3,150.0,8.0,24.0,3436.9564499999997,791.455784,1139.139864,5367.552097999999,-0.040675435215234756,False,,,"[1, 12, 7, 3, 10, 1, 4]"
123,0,2007-05-05,2007,125,3,30.0,64.0,6.0,687.3912899999999,6331.646272,284.784966,7303.822528,-0.05509195104241371,False,,,"[1, 5, 2, 8, 2, 8, 1]"
124,0,2007-05-12,2007,132,3,75.0,40.0,0.0,1718.4782249999998,3957.2789199999997,0.0,5675.757145,-0.04262060299515724,False,,,"[1, 2, 3, 8, 5, 5, 0]"
125,0,2007-05-19,2007,139,3,15.0,72.0,12.0,343.69564499999996,7123.102056,569.569932,8036.367633,-0.06007549539208412,False,,,"[1, 7, 6, 3, 1, 9, 2]"
126,0,2007-05-26,2007,146,3,60.0,48.0,12.0,1374.7825799999998,4748.734704,569.569932,6693.087216000001,-0.04981289431452751,False,,,"[0, 8, 0, 3, 4, 6, 2]"
127,0,2007-06-02,2007,153,3,120.0,24.0,24.0,2749.5651599999997,2374.367352,1139.139864,6263.072375999999,-0.046412087976932526,False,,,"[1, 2, 8, 2, 8, 3, 4]"
128,0,2007-06-09,2007,160,3,120.0,72.0,42.0,2749.5651599999997,7123.102056,1993.4947619999998,11866.161978,-0.08752411603927612,False,,,"[0, 6, 8, 9, 8, 9, 7]"
129,0,2007-06-16,2007,167,3,15.0,56.0,42.0,343.69564499999996,5540.190488,1993.4947619999998,7877.380895,-0.05783248692750931,False,,,"[1, 9, 1, 7, 1, 7, 7]"
130,0,2007-06-23,2007,174,3,0.0,80.0,42.0,0.0,7914.5578399999995,1993.4947619999998,9908.052602,-0.07238980382680893,False,,,"[0, 0, 5, 0, 0, 10, 7]"
131,0,2007-06-30,2007,181,3,150.0,64.0,18.0,3436.9564499999997,6331.646272,854.3548979999999,10622.95762,-0.07722160220146179,False,,,"[0, 5, 4, 5, 10, 8, 3]"
132,0,2007-07-07,2007,188,3,120.0,56.0,0.0,2749.5651599999997,5540.190488,0.0,8289.755648,-0.05995628982782364,False,,,"[0, 3, 6, 3, 8, 7, 0]"
133,0,2007-07-14,2007,195,3,135.0,16.0,48.0,3093.260805,1582.911568,2278.279728,6954.452100999999,-0.050049569457769394,False,,,"[1, 2, 3, 3, 9, 2, 8]"
134,0,2007-07-21,2007,202,3,90.0,0.0,54.0,2062.1738699999996,0.0,2563.0646939999997,4625.238563999999,-0.033131446689367294,False,,,"[1, 11, 6, 6, 6, 0, 9]"
135,0,2007-07-28,2007,209,3,60.0,64.0,24.0,1374.7825799999998,6331.646272,1139.139864,8845.568716,-0.06306294351816177,False,,,"[0, 9, 7, 1, 4, 8, 4]"
136,0,2007-08-04,2007,216,3,120.0,8.0,24.0,2749.5651599999997,791.455784,1139.139864,4680.160808,-0.03321761265397072,False,,,"[0, 4, 8, 9, 8, 1, 4]"
137,0,2007-08-11,2007,223,3,30.0,0.0,6.0,687.3912899999999,0.0,284.784966,972.176256,-0.006872933823615313,False,,,"[0, 10, 7, 7, 2, 0, 1]"
138,0,2007-08-18,2007,230,3,60.0,72.0,6.0,1374.7825799999998,7123.102056,284.784966,8782.669601999998,-0.06184159219264984,False,,,"[1, 3, 5, 0, 4, 9, 1]"
139,0,2007-08-25,2007,237,3,150.0,72.0,24.0,3436.9564499999997,7123.102056,1139.139864,11699.19837,-0.08202451467514038,False,,,"[0, 12, 0, 7, 10, 9, 4]"
140,0,2007-09-01,2007,244,3,0.0,56.0,36.0,0.0,5540.190488,1708.7097959999999,7248.900284,-0.050607871264219284,False,,,"[1, 0, 7, 8, 0, 7, 6]"
141,0,2007-09-08,2007,251,3,105.0,80.0,18.0,2405.869515,7914.5578399999995,854.3548979999999,11174.782253,0.290029913187027,False,,,"[0, 7, 0, 8, 7, 10, 3]"
142,0,2007-09-15,2007,258,3,0.0,32.0,6.0,0.0,3165.823136,284.784966,3450.608102,-0.024043457582592964,False,,,"[1, 11, 1, 9, 0, 4, 1]"
143,0,2007-09-22,2007,265,3,0.0,8.0,42.0,0.0,791.455784,1993.4947619999998,2784.950546,-0.019391313195228577,False,,,"[0, 7, 8, 3, 0, 1, 7]"
144,0,2007-09-29,2007,272,3,90.0,80.0,24.0,2062.1738699999996,7914.5578399999995,1139.139864,11115.871574,-0.07732195407152176,False,,,"[0, 11, 4, 3, 6, 10, 4]"
145,0,2007-10-06,2007,279,3,150.0,0.0,6.0,3436.9564499999997,0.0,284.784966,3721.741416,-0.025866203010082245,False,,,"[1, 9, 3, 3, 10, 0, 1]"
