DATE      	IRRIGATION     	RUNOFF         	INFILTRATION   	DRAINAGE       	BYPASS         	SOIL EVAP      	RES EVAP       	SNOW SUB       	TRANSPIRATION  	SMC            	SMC            	SMC            	SMC            	SMC            	SMC            	SMC            	SMC            	SMC            
1982-09-07	0.000000       	0.000000       	0.002382       	0.000000       	0.000000       	0.259047       	0.000574       	0.000000       	0.000000       	0.310694       	0.309968       	0.302278       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-08	0.000000       	0.000000       	0.042893       	0.000000       	0.000000       	0.309608       	0.242202       	0.000000       	0.000000       	0.305360       	0.309968       	0.302278       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-09	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.341524       	0.055234       	0.000000       	0.000000       	0.298529       	0.309968       	0.302278       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-10	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.303188       	0.025732       	0.000000       	0.000000       	0.292465       	0.309968       	0.302278       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-11	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.304634       	0.017424       	0.000000       	0.000000       	0.286373       	0.309968       	0.302278       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-12	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.401175       	0.016634       	0.000000       	0.000000       	0.278349       	0.309968       	0.302278       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-13	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.398126       	0.011478       	0.000000       	0.000000       	0.270387       	0.309968       	0.302278       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-14	0.000000       	0.000000       	0.032219       	0.000000       	0.000000       	0.364388       	0.193965       	0.000000       	0.000000       	0.263743       	0.309968       	0.302278       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-15	0.000000       	0.000000       	6.427227       	0.000000       	0.000000       	0.187189       	1.720868       	0.000000       	0.000000       	0.335028       	0.335028       	0.316506       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-16	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.351948       	1.266397       	0.000000       	0.000000       	0.327989       	0.335028       	0.316506       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-17	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.297433       	0.000000       	0.000000       	0.000000       	0.322041       	0.335028       	0.316506       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-18	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.271092       	0.000000       	0.000000       	0.000000       	0.316619       	0.335028       	0.316506       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-19	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.298716       	0.000000       	0.000000       	0.000000       	0.310645       	0.335028       	0.316506       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-20	0.000000       	0.000000       	0.135228       	0.000000       	0.000000       	0.239311       	1.158872       	0.000000       	0.000000       	0.308563       	0.335028       	0.316506       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-21	0.000000       	0.000000       	0.077593       	0.000000       	0.000000       	0.256193       	0.420031       	0.000000       	0.000000       	0.304991       	0.335028       	0.316506       	0.245969       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-22	0.000000       	0.000000       	7.212623       	0.000000       	0.000000       	0.122559       	1.040699       	0.000000       	0.000000       	0.335028       	0.335028       	0.347844       	0.258241       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-23	0.000000       	0.000000       	1.346011       	0.000000       	0.000000       	0.201756       	1.697642       	0.000000       	0.000000       	0.335028       	0.335028       	0.335028       	0.270370       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-24	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.266658       	1.182713       	0.000000       	0.000000       	0.329695       	0.335028       	0.335028       	0.270370       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-25	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.246707       	0.000000       	0.000000       	0.000000       	0.324761       	0.335028       	0.335028       	0.270370       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-26	0.000000       	0.000000       	0.258300       	0.000000       	0.000000       	0.165508       	1.358046       	0.000000       	0.000000       	0.326617       	0.335028       	0.335028       	0.270370       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-27	0.000000       	1.310535       	16.054885      	0.000000       	0.000000       	0.254372       	2.069121       	0.000000       	0.000000       	0.335028       	0.336359       	0.389724       	0.319589       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-28	0.000000       	0.000000       	0.004757       	0.000000       	0.000000       	0.166075       	0.402452       	0.000000       	0.000000       	0.331802       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-29	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.253919       	0.153572       	0.000000       	0.000000       	0.326724       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-09-30	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.278124       	0.063955       	0.000000       	0.000000       	0.321161       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-01	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.355783       	0.044793       	0.000000       	0.000000       	0.314045       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-02	0.000000       	0.000000       	0.018378       	0.000000       	0.000000       	0.293446       	0.085041       	0.000000       	0.000000       	0.308544       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-03	0.000000       	0.000000       	0.021980       	0.000000       	0.000000       	0.333881       	0.160220       	0.000000       	0.000000       	0.302306       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-04	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.288142       	0.042291       	0.000000       	0.000000       	0.296543       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-05	0.000000       	0.000000       	0.010059       	0.000000       	0.000000       	0.325339       	0.064018       	0.000000       	0.000000       	0.290238       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-06	0.000000       	0.000000       	0.113505       	0.000000       	0.000000       	0.286122       	0.999499       	0.000000       	0.000000       	0.286785       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-07	0.000000       	0.000000       	0.200592       	0.000000       	0.000000       	0.345922       	1.419497       	0.000000       	0.000000       	0.283879       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-08	0.000000       	0.000000       	1.345561       	0.000000       	0.000000       	0.275582       	1.991198       	0.000000       	0.000000       	0.305278       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-09	0.000000       	0.000000       	0.057108       	0.000000       	0.000000       	0.337172       	1.094351       	0.000000       	0.000000       	0.299677       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-10	0.000000       	0.000000       	0.116964       	0.000000       	0.000000       	0.262002       	0.621649       	0.000000       	0.000000       	0.296776       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-11	0.000000       	0.000000       	0.343407       	0.000000       	0.000000       	0.141708       	0.979957       	0.000000       	0.000000       	0.300810       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-12	0.000000       	0.000000       	0.005539       	0.000000       	0.000000       	0.255663       	1.381185       	0.000000       	0.000000       	0.295808       	0.335028       	0.335028       	0.347270       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-13	0.000000       	0.000000       	5.091930       	0.000000       	0.000000       	0.124533       	0.841436       	0.000000       	0.000000       	0.335028       	0.335028       	0.352668       	0.353482       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-14	0.000000       	0.000000       	0.238233       	0.000000       	0.000000       	0.242175       	1.623079       	0.000000       	0.000000       	0.334949       	0.335028       	0.335028       	0.362302       	0.245117       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-15	0.000000       	0.000000       	1.143230       	0.000000       	0.000000       	0.234481       	1.558104       	0.000000       	0.000000       	0.335028       	0.335028       	0.335028       	0.365645       	0.246298       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-16	0.000000       	0.000000       	0.174818       	0.000000       	0.000000       	0.239667       	1.579355       	0.000000       	0.000000       	0.333731       	0.335028       	0.335028       	0.364607       	0.247336       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-17	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.218098       	0.190357       	0.000000       	0.000000       	0.329369       	0.335028       	0.335028       	0.364607       	0.247336       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-18	0.000000       	0.000000       	0.031301       	0.000000       	0.000000       	0.236671       	0.222802       	0.000000       	0.000000       	0.325262       	0.335028       	0.335028       	0.364607       	0.247336       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-19	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.335003       	0.112409       	0.000000       	0.000000       	0.318562       	0.335028       	0.335028       	0.364607       	0.247336       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-20	0.000000       	0.000000       	0.356582       	0.000000       	0.000000       	0.331515       	2.133448       	0.000000       	0.000000       	0.319063       	0.335028       	0.335028       	0.364607       	0.247336       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-21	0.000000       	0.000000       	1.247569       	0.000000       	0.000000       	0.286711       	1.837005       	0.000000       	0.000000       	0.335028       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-22	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.193127       	0.344755       	0.000000       	0.000000       	0.331166       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-23	0.000000       	0.000000       	0.032128       	0.000000       	0.000000       	0.185667       	0.210198       	0.000000       	0.000000       	0.328095       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-24	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.208489       	0.092868       	0.000000       	0.000000       	0.323925       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-25	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.223725       	0.054242       	0.000000       	0.000000       	0.319451       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-26	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.330595       	0.050318       	0.000000       	0.000000       	0.312839       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-27	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.235629       	0.020576       	0.000000       	0.000000       	0.308126       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-28	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.273973       	0.018031       	0.000000       	0.000000       	0.302647       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-29	0.000000       	0.000000       	0.030204       	0.000000       	0.000000       	0.324905       	0.105107       	0.000000       	0.000000       	0.296753       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-30	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.321484       	0.044236       	0.000000       	0.000000       	0.290323       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-10-31	0.000000       	0.000000       	0.027373       	0.000000       	0.000000       	0.278998       	0.099325       	0.000000       	0.000000       	0.285291       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-01	0.000000       	0.000000       	0.028656       	0.000000       	0.000000       	0.331338       	0.176824       	0.000000       	0.000000       	0.279237       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-02	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.352037       	0.055790       	0.000000       	0.000000       	0.272196       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-03	0.000000       	0.000000       	0.129691       	0.000000       	0.000000       	0.179766       	0.526777       	0.000000       	0.000000       	0.271195       	0.335028       	0.335028       	0.364607       	0.248149       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-04	0.000000       	1.557040       	16.750423      	0.000000       	0.000000       	0.099963       	0.583954       	0.000000       	0.000000       	0.335028       	0.335028       	0.387210       	0.401935       	0.252024       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-05	0.000000       	0.000000       	1.131093       	0.000000       	0.000000       	0.245388       	1.414772       	0.000000       	0.000000       	0.335028       	0.335028       	0.342698       	0.414496       	0.266147       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-06	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.176973       	0.615532       	0.000000       	0.000000       	0.331489       	0.335028       	0.335028       	0.401436       	0.283043       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-07	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.225719       	0.115371       	0.000000       	0.000000       	0.326974       	0.335028       	0.335028       	0.389799       	0.294679       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-08	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.310344       	0.077396       	0.000000       	0.000000       	0.320768       	0.335028       	0.335028       	0.381328       	0.303150       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-09	0.000000       	0.000000       	0.036706       	0.000000       	0.000000       	0.205357       	0.111434       	0.000000       	0.000000       	0.317395       	0.335028       	0.335028       	0.374553       	0.309925       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-10	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.189784       	0.053148       	0.000000       	0.000000       	0.313599       	0.335028       	0.335028       	0.368853       	0.315625       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-11	0.000000       	0.000000       	0.420289       	0.000000       	0.000000       	0.172857       	0.963103       	0.000000       	0.000000       	0.318548       	0.335028       	0.335028       	0.364607       	0.319871       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-12	0.000000       	0.000000       	0.445991       	0.000000       	0.000000       	0.205781       	1.141639       	0.000000       	0.000000       	0.323352       	0.335028       	0.335028       	0.364607       	0.319871       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-13	0.000000       	0.000000       	1.216793       	0.000000       	0.000000       	0.262309       	1.450075       	0.000000       	0.000000       	0.335028       	0.335028       	0.335028       	0.364607       	0.321725       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-14	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.184326       	0.544323       	0.000000       	0.000000       	0.331342       	0.335028       	0.335028       	0.364607       	0.321725       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-15	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.164662       	0.082059       	0.000000       	0.000000       	0.328049       	0.335028       	0.335028       	0.364607       	0.321725       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-16	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.168117       	0.051284       	0.000000       	0.000000       	0.324686       	0.335028       	0.335028       	0.364607       	0.321725       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-17	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.172170       	0.035925       	0.000000       	0.000000       	0.321243       	0.335028       	0.335028       	0.364607       	0.321725       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-18	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.198171       	0.030145       	0.000000       	0.000000       	0.317279       	0.335028       	0.335028       	0.364607       	0.321725       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-19	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.180317       	0.020125       	0.000000       	0.000000       	0.313673       	0.335028       	0.335028       	0.364607       	0.321725       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-20	0.000000       	0.000000       	0.383577       	0.000000       	0.000000       	0.130649       	0.706013       	0.000000       	0.000000       	0.318732       	0.335028       	0.335028       	0.364607       	0.321725       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-21	0.000000       	0.000000       	6.551232       	0.000000       	0.000000       	0.110584       	0.595793       	0.000000       	0.000000       	0.335028       	0.335028       	0.357310       	0.379911       	0.323408       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-22	0.000000       	0.000000       	6.373368       	0.000000       	0.000000       	0.095383       	0.511623       	0.000000       	0.000000       	0.335028       	0.335028       	0.344080       	0.410744       	0.330581       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-23	0.000000       	0.000000       	1.650585       	0.000000       	0.000000       	0.144267       	0.770056       	0.000000       	0.000000       	0.335028       	0.335028       	0.335028       	0.407753       	0.345629       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-24	0.000000       	0.000000       	1.686396       	0.000000       	0.000000       	0.278843       	1.479224       	0.000000       	0.000000       	0.335028       	0.335028       	0.337039       	0.401306       	0.358109       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-25	0.000000       	0.000000       	0.077797       	0.000000       	0.000000       	0.219177       	1.154067       	0.000000       	0.000000       	0.332201       	0.335028       	0.335028       	0.390554       	0.369866       	0.351362       	0.384147       	0.410756       	0.425647       
1982-11-26	0.000000       	0.000000       	0.091001       	0.000000       	0.000000       	0.185658       	0.198267       	0.000000       	0.000000       	0.330308       	0.335028       	0.335028       	0.381910       	0.373393       	0.356479       	0.384147       	0.410756       	0.425647       
1982-11-27	0.000000       	0.000000       	0.268423       	0.000000       	0.000000       	0.143826       	0.748351       	0.000000       	0.000000       	0.332799       	0.335028       	0.335028       	0.375031       	0.374696       	0.362054       	0.384147       	0.410756       	0.425647       
1982-11-28	0.000000       	0.000000       	0.118830       	0.000000       	0.000000       	0.116546       	0.009470       	0.521271       	0.000000       	0.332845       	0.335028       	0.335028       	0.369263       	0.374711       	0.367808       	0.384147       	0.410756       	0.425647       
1982-11-29	0.000000       	2.796720       	17.021665      	0.000000       	0.000000       	0.008718       	0.645958       	0.000000       	0.000000       	0.335028       	0.335028       	0.369291       	0.426326       	0.379256       	0.373588       	0.384147       	0.410756       	0.425647       
1982-11-30	0.000000       	0.000000       	0.016114       	0.000000       	0.000000       	0.165220       	0.854723       	0.000000       	0.000000       	0.332046       	0.335028       	0.335028       	0.419272       	0.396161       	0.380868       	0.384147       	0.410756       	0.425647       
1982-12-01	0.000000       	0.000000       	0.163302       	0.000000       	0.000000       	0.096795       	0.500100       	0.000000       	0.000000       	0.333376       	0.335028       	0.335028       	0.400023       	0.405124       	0.391153       	0.384147       	0.410756       	0.425647       
1982-12-02	0.000000       	0.000000       	0.012156       	0.000000       	0.000000       	0.126325       	0.388978       	0.000000       	0.000000       	0.331093       	0.335028       	0.335028       	0.388833       	0.403252       	0.404215       	0.384147       	0.410756       	0.425647       
1982-12-03	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.214621       	0.327569       	0.000000       	0.000000       	0.326801       	0.335028       	0.335028       	0.380578       	0.399152       	0.416570       	0.384147       	0.410756       	0.425647       
1982-12-04	0.000000       	0.000000       	0.069273       	0.000000       	0.000000       	0.212868       	0.393001       	0.000000       	0.000000       	0.323929       	0.335028       	0.335028       	0.373933       	0.394791       	0.427577       	0.384147       	0.410756       	0.425647       
1982-12-05	0.000000       	0.000000       	0.134584       	0.000000       	0.000000       	0.163928       	0.605895       	0.000000       	0.000000       	0.323342       	0.335028       	0.335028       	0.368322       	0.390648       	0.437331       	0.384147       	0.410756       	0.425647       
1982-12-06	0.000000       	0.000000       	4.360302       	0.000000       	0.000000       	0.315643       	1.590425       	0.000000       	0.000000       	0.335028       	0.335028       	0.355346       	0.370700       	0.386970       	0.444713       	0.385207       	0.410756       	0.425647       
1982-12-07	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.252132       	0.392502       	0.000000       	0.000000       	0.329986       	0.335028       	0.335028       	0.375147       	0.384906       	0.450615       	0.387081       	0.410756       	0.425647       
1982-12-08	0.000000       	0.000000       	0.006763       	0.000000       	0.000000       	0.180495       	0.061082       	0.000000       	0.000000       	0.326511       	0.335028       	0.335028       	0.369362       	0.383206       	0.455950       	0.389231       	0.410756       	0.425647       
1982-12-09	0.000000       	0.000000       	0.002885       	0.000000       	0.000000       	0.199551       	0.048496       	0.000000       	0.000000       	0.322578       	0.335028       	0.335028       	0.364607       	0.380827       	0.460516       	0.391799       	0.410756       	0.425647       
1982-12-10	0.000000       	0.000000       	0.005749       	0.000000       	0.000000       	0.215763       	0.044555       	0.000000       	0.000000       	0.318377       	0.335028       	0.335028       	0.364607       	0.374139       	0.464244       	0.394758       	0.410756       	0.425647       
1982-12-11	0.000000       	0.000000       	0.039139       	0.000000       	0.000000       	0.118334       	0.061846       	0.000000       	0.000000       	0.316794       	0.335028       	0.335028       	0.364607       	0.368498       	0.466536       	0.398107       	0.410756       	0.425647       
1982-12-12	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.090054       	0.033425       	0.367900       	0.000000       	0.314992       	0.335028       	0.335028       	0.364607       	0.364607       	0.466786       	0.401749       	0.410756       	0.425647       
1982-12-13	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.080553       	0.024146       	0.009600       	0.000000       	0.313381       	0.335028       	0.335028       	0.364607       	0.364607       	0.463163       	0.405372       	0.410756       	0.425647       
1982-12-14	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.082494       	0.020882       	0.000000       	0.000000       	0.311732       	0.335028       	0.335028       	0.364607       	0.364607       	0.459958       	0.408576       	0.410756       	0.425647       
1982-12-15	0.000000       	0.000000       	0.189641       	0.000000       	0.000000       	0.092717       	0.433596       	0.000000       	0.000000       	0.313670       	0.335028       	0.335028       	0.364607       	0.364607       	0.457079       	0.411455       	0.410756       	0.425647       
1982-12-16	0.000000       	1.781164       	15.682769      	0.000000       	0.000000       	0.127206       	0.619834       	0.000000       	0.000000       	0.335028       	0.335028       	0.391574       	0.404855       	0.368216       	0.454836       	0.414007       	0.410756       	0.425647       
1982-12-17	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.140651       	0.685236       	0.000000       	0.000000       	0.332215       	0.335028       	0.335028       	0.417925       	0.378302       	0.457470       	0.416491       	0.410756       	0.425647       
1982-12-18	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.163098       	0.266205       	0.000000       	0.000000       	0.328953       	0.335028       	0.335028       	0.399403       	0.390433       	0.461185       	0.419166       	0.410756       	0.425647       
1982-12-19	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.155877       	0.082103       	0.667714       	0.000000       	0.325836       	0.335028       	0.335028       	0.388402       	0.392713       	0.466872       	0.422200       	0.410756       	0.425647       
1982-12-20	0.000000       	0.000000       	0.186293       	0.000000       	0.000000       	0.079216       	0.216062       	0.339328       	0.000000       	0.327977       	0.335028       	0.335028       	0.380242       	0.391628       	0.472437       	0.425880       	0.410756       	0.425647       
1982-12-21	0.000000       	0.000000       	0.446273       	0.000000       	0.000000       	0.094799       	0.460859       	0.000000       	0.000000       	0.335007       	0.335028       	0.335028       	0.373654       	0.389254       	0.476938       	0.430341       	0.410756       	0.425647       
1982-12-22	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.071969       	0.349871       	0.000000       	0.000000       	0.333567       	0.335028       	0.335028       	0.368082       	0.386428       	0.480113       	0.435565       	0.410756       	0.425647       
1982-12-23	0.000000       	0.000000       	1.390270       	0.000000       	0.000000       	0.068307       	0.332071       	0.000000       	0.000000       	0.335028       	0.335028       	0.335244       	0.369475       	0.383579       	0.481733       	0.440934       	0.411359       	0.425647       
1982-12-24	0.000000       	0.000000       	0.913529       	0.000000       	0.000000       	0.108609       	0.527994       	0.000000       	0.000000       	0.335028       	0.335028       	0.335028       	0.368373       	0.381696       	0.482600       	0.445524       	0.413019       	0.425647       
1982-12-25	0.000000       	0.000000       	0.566345       	0.000000       	0.000000       	0.103611       	0.503631       	0.000000       	0.000000       	0.335028       	0.335028       	0.335028       	0.365808       	0.379800       	0.482962       	0.450029       	0.414927       	0.425647       
1982-12-26	0.000000       	0.000000       	2.360125       	0.000000       	0.000000       	0.248248       	1.205631       	0.000000       	0.000000       	0.335028       	0.335028       	0.338932       	0.371851       	0.376057       	0.482805       	0.454283       	0.417137       	0.425647       
1982-12-27	0.000000       	0.000000       	2.170676       	0.000000       	0.000000       	0.094880       	0.460046       	0.000000       	0.000000       	0.335028       	0.335028       	0.336366       	0.377954       	0.375690       	0.482346       	0.458144       	0.419662       	0.425647       
1982-12-28	0.000000       	0.000000       	0.305390       	0.000000       	0.000000       	0.098196       	0.474345       	0.000000       	0.000000       	0.335028       	0.335028       	0.335028       	0.373321       	0.376119       	0.481949       	0.461678       	0.422434       	0.425647       
1982-12-29	0.000000       	0.000000       	0.041801       	0.000000       	0.000000       	0.257321       	1.237289       	0.000000       	0.000000       	0.330718       	0.335028       	0.335028       	0.367794       	0.375683       	0.481683       	0.464832       	0.425508       	0.425647       
1982-12-30	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.194456       	0.258949       	0.000000       	0.000000       	0.326829       	0.335028       	0.335028       	0.364607       	0.373011       	0.481388       	0.467499       	0.428996       	0.425647       
1982-12-31	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.146632       	0.071284       	0.000000       	0.000000       	0.323896       	0.335028       	0.335028       	0.364607       	0.367527       	0.480772       	0.469855       	0.432740       	0.425647       
1983-01-01	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.176214       	0.058416       	0.000000       	0.000000       	0.320372       	0.335028       	0.335028       	0.364607       	0.364607       	0.477787       	0.471638       	0.436861       	0.425647       
1983-01-02	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.144347       	0.033055       	0.000000       	0.000000       	0.317485       	0.335028       	0.335028       	0.364607       	0.364607       	0.472467       	0.472642       	0.441177       	0.425647       
1983-01-03	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.122672       	0.022109       	0.000000       	0.000000       	0.315031       	0.335028       	0.335028       	0.364607       	0.364607       	0.468058       	0.472587       	0.444034       	0.427254       
1983-01-04	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.132621       	0.020068       	0.000000       	0.000000       	0.312379       	0.335028       	0.335028       	0.364607       	0.364607       	0.464273       	0.471920       	0.446736       	0.429004       
