INIT PROF C    	FINAL PROF C   	PROF C DIFF    	RES C INPUT    	ROOT C INPUT   	HUMIFIED C     	RESP SOIL C    	RESP RES C     	RETAINED RES   	PRODUCED ROOT  	SOIL C CHG/YR  	AVG GROSS N MIN	AVG N IMMOB    	AVG NET N MIN  	AVG NH4 NITRIF 	AVG N2O FR NIT 	AVG NH3 VOLATIL	AVG NO3 DENIT  	AVG N2O FR DENI	AVG NO3 LEACH  	AVG NH4 LEACH  	AVG TOT N2O EMI
Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg C/ha        	Mg/ha          	Mg/ha          	kg C/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        	kg N/yr        
151.605330     	149.917734     	-1.687596      	1.999857       	1.373587       	1.998515       	3.108327       	2.958653       	5.440750       	3.363157       	-1687.596072   	387.934953     	-17.400273     	370.534681     	541.104411     	1.439426       	61.915330      	95.052504      	17.634202      	0.000000       	0.000000       	19.073628      
